stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,desirable self,0,Z,,,,,,,,,3,2,14,2,,,,,1014.8844296000898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.8684166000457,1014.8844296000898,1015.3847123000305,1015.3681372000137,1015.3681372000137,1015.3681372000137,1015.3681372000137,1015.6682577000465,1015.6682577000465,1015.6682577000465,1015.9525015000254,m,0.5822986999992281,None,1015.9528248000424,1015.9683682000032,1016.9688422000036,1016.9526711000362,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,3,3,15,1,,,,,1016.9688422000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.9528984000208,1016.9688422000036,1017.4690832000924,1017.4526931000873,1017.4526931000873,1017.4526931000873,1017.4526931000873,1017.7526506000431,1017.7526506000431,1017.7526506000431,1018.536644399981,None,,,1018.5367788000731,1018.5530920000747,1019.5536718000658,1019.5371978000039,1018.5530920000747,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,4,0,16,3,,,,,1019.5536718000658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.5374302000273,1019.5536718000658,1020.0539115000283,1020.0539115000283,1020.0539115000283,1020.0539115000283,1020.0539115000283,1020.3538316000486,1020.3538316000486,1020.3538316000486,1020.8213961999863,z,0.7519090999849141,None,1020.8216424999991,1020.8375983000733,1021.8380754999816,1021.821929100086,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,4,1,17,2,,,,,1021.8380754999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.8221608999884,1021.8380754999816,1022.3382425000891,1022.3218113000039,1022.3218113000039,1022.3218113000039,1022.3218113000039,1022.621845500078,1022.621845500078,1022.621845500078,1023.1226770000067,m,0.7887489000568166,None,1023.1229255000362,1023.1386264000321,1024.1391088999808,1024.1229232000187,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,4,2,18,0,,,,,1024.1391088999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.1231542000314,1024.1391088999808,1024.639489900088,1024.6228409000905,1024.6228409000905,1024.6228409000905,1024.6228409000905,1024.922814300051,1024.922814300051,1024.922814300051,1025.573886300088,z,0.935387400095351,None,1025.574139000033,1025.589796400047,1026.590595900081,1026.574247200042,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,4,3,19,1,,,,,1026.590595900081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5744765000418,1026.590595900081,1027.0909472000785,1027.0741575000575,1027.0741575000575,1027.0741575000575,1027.0741575000575,1027.3739860000787,1027.3739860000787,1027.3739860000787,1027.8752824000549,m,0.7886639999924228,None,1027.8755291000707,1027.8910656999797,1028.8917080999818,1028.8755590000656,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.8756077000871,1028.8917080999818,1028.8917080999818,1030.4432772999862,space,1.5351519999094307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,0,0,0,2,1030.4593251000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.4488879999844,1030.4593251000624,1030.9427381000714,1030.9427381000714,1030.9427381000714,1030.9427381000714,1030.9596729000332,1031.243003700045,1031.243003700045,1031.243003700045,1032.0107649000129,m,1.0584832999156788,None,1032.0128376000794,1032.0265399999917,1033.0270007000072,1033.0109520000406,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,0,1,1,0,1033.0270007000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0113044000464,1033.0270007000072,1033.5276228000876,1033.5276228000876,1033.5276228000876,1033.5276228000876,1033.5276228000876,1033.8274498999817,1033.8274498999817,1033.8274498999817,1034.2619012000505,z,0.7312472000485286,None,1034.2623311000643,1034.2779302999843,1035.278151000035,1035.2622017000103,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,0,2,2,1,1035.278151000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.2625486000907,1035.278151000035,1035.7619139000308,1035.7619139000308,1035.7619139000308,1035.7619139000308,1035.7784516999964,1036.0620898000197,1036.0620898000197,1036.0620898000197,1036.5797491000267,m,0.8041727000381798,None,1036.580179200042,1036.5956961000338,1037.5960103999823,1037.5797789000208,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,0,3,3,3,1037.5960103999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.5801265999908,1037.5960103999823,1038.0799618000165,1038.0799618000165,1038.0799618000165,1038.0799618000165,1038.0965956000146,1038.3797232999932,1038.3797232999932,1038.3797232999932,1039.047676300048,z,0.954099899972789,None,1039.0481073000701,1039.0637305000564,1040.063934200094,1040.0478328000754,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,1,0,4,0,1040.063934200094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0481801000424,1040.063934200094,1040.5476987999864,1040.5476987999864,1040.5476987999864,1040.5476987999864,1040.5646863000002,1040.8478617999936,1040.8478617999936,1040.8478617999936,1041.6322271000827,None,,,1041.6324240000686,1041.6480804000748,1042.6486503999913,1042.6323427000316,1041.6480804000748,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,1,1,5,1,1042.6486503999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6327126000542,1042.6486503999913,1043.1488610000815,1043.1488610000815,1043.1488610000815,1043.1488610000815,1043.1488610000815,1043.4490710999817,1043.4490710999817,1043.4490710999817,1043.8667083000764,m,0.7132556999567896,None,1043.8671370000811,1043.8828595000086,1044.8832742000232,1044.8668294000672,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,1,2,6,2,1044.8832742000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.867181000067,1044.8832742000232,1045.3670778999804,1045.3670778999804,1045.3670778999804,1045.3670778999804,1045.3833860000595,1045.667085000081,1045.667085000081,1045.667085000081,1046.4511803000933,None,,,1046.4513721000403,1046.4671955000376,1047.4678425000748,1047.4515649999958,1046.4671955000376,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,1,3,7,3,1047.4678425000748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.4519100000616,1047.4678425000748,1047.9684371000621,1047.9684371000621,1047.9684371000621,1047.9684371000621,1047.9684371000621,1048.2681858000578,1048.2681858000578,1048.2681858000578,1048.985811199993,z,1.006160999997519,None,1048.9862561000045,1049.0021150000393,1050.0024855000665,1049.9861657000147,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,2,0,8,0,1050.0024855000665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.9865223000525,1050.0024855000665,1050.4863460999914,1050.4863460999914,1050.4863460999914,1050.4863460999914,1050.502993500093,1050.7862167999847,1050.7862167999847,1050.7862167999847,1051.3705519000068,m,0.8756623000372201,None,1051.370978299994,1051.386661100085,1052.38714180002,1052.3707225000253,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,2,1,9,2,1052.38714180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.3710658000782,1052.38714180002,1052.8709213000257,1052.8709213000257,1052.8709213000257,1052.8709213000257,1052.8874809000408,1053.1706815999933,1053.1706815999933,1053.1706815999933,1053.788613700075,z,0.9062311999732628,None,1053.7890460999915,1053.8044164000312,1054.8050447000423,1054.788637700025,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,2,2,10,1,1054.8050447000423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.7889852999942,1054.8050447000423,1055.288594200043,1055.288594200043,1055.288594200043,1055.288594200043,1055.305230100057,1055.5887732000556,1055.5887732000556,1055.5887732000556,1056.0895698000677,m,0.7894361999351531,None,1056.089994500042,1056.1057595000602,1057.1062461000402,1057.0898918000748,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,2,3,11,3,1057.1062461000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.0902359000174,1057.1062461000402,1057.5897845000727,1057.5897845000727,1057.5897845000727,1057.5897845000727,1057.606597600039,1057.89000080002,1057.89000080002,1057.89000080002,1058.4075758000836,z,0.8121583999600261,None,1058.40800080006,1058.4235913000302,1059.4239969000919,1059.4078809000785,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,3,0,12,0,1059.4239969000919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.4082281000447,1059.4239969000919,1059.907582200016,1059.907582200016,1059.907582200016,1059.907582200016,1059.9243937000865,1060.2078125000698,1060.2078125000698,1060.2078125000698,1060.708996100002,m,0.799345700070262,None,1060.709475300042,1060.7248080000281,1061.725283100037,1061.7088948000455,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,3,1,13,2,1061.725283100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.7092394999927,1061.725283100037,1062.208861800027,1062.208861800027,1062.208861800027,1062.208861800027,1062.2258975000586,1062.509045700077,1062.509045700077,1062.509045700077,1063.0266324999975,z,0.8050807999679819,None,1063.0270561000798,1063.0423992000287,1064.0432498999871,1064.026796100079,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,3,2,14,1,1064.0432498999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0271498999791,1064.0432498999871,1064.5266861000564,1064.5266861000564,1064.5266861000564,1064.5266861000564,1064.5433724999893,1064.826785900048,1064.826785900048,1064.826785900048,1065.2777129000751,m,0.7349434999050573,None,1065.2781379000517,1065.293597800075,1066.294618200045,1066.2781118000858,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,3,3,15,3,1066.294618200045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.2784542000154,1066.294618200045,1066.7776817000704,1066.7776817000704,1066.7776817000704,1066.7776817000704,1066.7943207999924,1067.0777788000414,1067.0777788000414,1067.0777788000414,1067.5456463000737,z,0.7610885999165475,None,1067.546071800054,1067.5614774000132,1068.5620658000698,1068.5458581000566,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,4,0,16,3,1068.5620658000698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.5462006999878,1068.5620658000698,1069.0457267999882,1069.0457267999882,1069.0457267999882,1069.0457267999882,1069.0623287000926,1069.34571959998,1069.34571959998,1069.34571959998,1069.8465953000123,z,0.7999711000593379,None,1069.8470302000642,1069.8627135000424,1070.8633087000344,1070.8470329000847,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,4,1,17,2,1070.8633087000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.8473870999878,1070.8633087000344,1071.3468028000789,1071.3468028000789,1071.3468028000789,1071.3468028000789,1071.3635644000024,1071.6469199000858,1071.6469199000858,1071.6469199000858,1072.1314407000318,m,0.7825452000834048,None,1072.1318722000578,1072.1472092000768,1073.1478065000847,1073.1316194999963,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,4,2,18,0,1073.1478065000847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.1319655000698,1073.1478065000847,1073.6313931000186,1073.6313931000186,1073.6313931000186,1073.6313931000186,1073.6479954000097,1073.9313737000339,1073.9313737000339,1073.9313737000339,1074.7156422000844,None,,,1074.7158341000322,1074.7320036999881,1075.7324470999883,1075.7160563000944,1074.7320036999881,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,4,3,19,1,1075.7324470999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.7164022000507,1075.7324470999883,1076.2326672000345,1076.2326672000345,1076.2326672000345,1076.2326672000345,1076.2326672000345,1076.5326497000642,1076.5326497000642,1076.5326497000642,1077.3170713,None,,,1077.317264100071,1077.3330646000104,1078.333732200088,1078.317597300047,1077.3330646000104,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,5,0,20,2,1078.333732200088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.31794670003,1078.333732200088,1078.8342180000618,1078.8342180000618,1078.8342180000618,1078.8342180000618,1078.8342180000618,1079.134142099996,1079.134142099996,1079.134142099996,1079.6015938000055,z,0.7511107999598607,None,1079.602028000052,1079.6176998000592,1080.6182867999887,1080.6018987999996,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,5,1,21,1,1080.6182867999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.6022431000602,1080.6182867999887,1081.1017932000104,1081.1017932000104,1081.1017932000104,1081.1017932000104,1081.1186763000442,1081.4019696000032,1081.4019696000032,1081.4019696000032,1081.936321599991,m,0.8202649999875575,None,1081.9367461000802,1081.9523071000585,1082.9528874000534,1082.9365057999967,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,5,2,22,0,1082.9528874000534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.9368532000808,1082.9528874000534,1083.436371800024,1083.436371800024,1083.436371800024,1083.436371800024,1083.4531941000605,1083.7366200999822,1083.7366200999822,1083.7366200999822,1084.220944800065,z,0.7703886999515817,None,1084.221369100036,1084.236692000064,1085.2373012000462,1085.2211253000423,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,5,3,23,3,1085.2373012000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.2214726000093,1085.2373012000462,1085.7210239000851,1085.7210239000851,1085.7210239000851,1085.7210239000851,1085.7376444999827,1086.0209945000242,1086.0209945000242,1086.0209945000242,1086.804998400039,None,,,1086.8051880000858,1086.8215367000084,1087.8218658000696,1087.8056489999872,1086.8215367000084,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,6,0,24,0,1087.8218658000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.8060084000463,1087.8218658000696,1088.3222497000825,1088.3222497000825,1088.3222497000825,1088.3222497000825,1088.3222497000825,1088.6224343000213,1088.6224343000213,1088.6224343000213,1089.1731339000398,z,0.8401673000771552,None,1089.1735923000379,1089.1892350000562,1090.1899455999956,1090.1736567000626,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,6,1,25,1,1090.1899455999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.1740050000371,1090.1899455999956,1090.6733960000565,1090.6733960000565,1090.6733960000565,1090.6733960000565,1090.6902666999958,1090.9735357000027,1090.9735357000027,1090.9735357000027,1091.323961300077,m,0.6445791999576613,None,1091.3244256000035,1091.3401322000427,1092.340719900094,1092.3244899000274,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,6,2,26,3,1092.340719900094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.3248463000637,1092.340719900094,1092.8245434000855,1092.8245434000855,1092.8245434000855,1092.8245434000855,1092.841174500063,1093.1244877000572,1093.1244877000572,1093.1244877000572,1093.8259484000737,m,0.9901968999765813,None,1093.826377700083,1093.8416370000923,1094.8423352000536,1094.8260128999827,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
