stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,b_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,desirable self,0,Z,,,,,,,,,0,0,0,2,,,,,986.6216157000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.610778000002,986.6216157000017,987.1045815999969,987.1045815999969,987.1045815999969,987.1045815999969,987.1208880000049,987.4044564000069,987.4044564000069,987.4044564000069,987.9054405000061,m,0.7978959000029135,None,987.9058290999965,987.9213298999966,988.9216871999961,988.9056301999954,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,0,1,1,0,,,,,988.9216871999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.9058797000034,988.9216871999961,989.4055111000052,989.4055111000052,989.4055111000052,989.4055111000052,989.4221834000055,989.705451700007,989.705451700007,989.705451700007,990.2732126000046,z,0.8647381000046153,None,990.2734698999993,990.2891721000051,991.289878399999,991.2733532999991,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,0,2,2,1,,,,,991.289878399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.2735945000022,991.289878399999,991.7734522999963,991.7734522999963,991.7734522999963,991.7734522999963,991.7902744000021,992.0733865999937,992.0733865999937,992.0733865999937,992.4576076999947,m,0.6770621000032406,None,992.4578765000042,992.4737965999957,993.4742229999974,993.4580356999941,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,0,3,3,3,,,,,993.4742229999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.4582706000074,993.4742229999974,993.9579066000006,993.9579066000006,993.9579066000006,993.9579066000006,993.9745518999989,994.2579433000064,994.2579433000064,994.2579433000064,994.8921295000036,z,0.9286239000066416,None,994.8923861000076,994.9080896999949,995.9086693999998,995.8924755000044,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,1,0,4,3,,,,,995.9086693999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.8927173999982,995.9086693999998,996.3923694999976,996.3923694999976,996.3923694999976,996.3923694999976,996.4091010999982,996.6925277999981,996.6925277999981,996.6925277999981,997.4435776000028,z,1.0418031999870436,None,997.4438323000068,997.4594035000046,998.4600165000011,998.4438971000054,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,1,1,5,2,,,,,998.4600165000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.4441385999962,998.4600165000011,998.943806299998,998.943806299998,998.943806299998,998.943806299998,998.9603772999981,999.2439257000078,999.2439257000078,999.2439257000078,1000.0277161999984,None,,,1000.0278513999947,1000.0442216999945,1001.0446832000016,1001.028447100005,1000.0442216999945,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,1,2,6,1,,,,,1001.0446832000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.0287162000022,1001.0446832000016,1001.5449092000053,1001.5449092000053,1001.5449092000053,1001.5449092000053,1001.5449092000053,1001.845135399999,1001.845135399999,1001.845135399999,1002.279369099997,m,0.7325857000105316,None,1002.2796231999964,1002.2953956999991,1003.2958691999956,1003.2794741999969,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,1,3,7,0,,,,,1003.2958691999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.2797141000046,1003.2958691999956,1003.7796482999984,1003.7796482999984,1003.7796482999984,1003.7796482999984,1003.796277100002,1004.0795072000037,1004.0795072000037,1004.0795072000037,1004.613989599995,m,0.8254558000044199,None,1004.6142384999985,1004.6299642999948,1005.6303177999944,1005.6140964000078,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,2,0,8,1,,,,,1005.6303177999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.6143309000036,1005.6303177999944,1006.1141267000057,1006.1141267000057,1006.1141267000057,1006.1141267000057,1006.1308000999998,1006.4139205999963,1006.4139205999963,1006.4139205999963,1007.0815685999987,m,0.9557743999903323,None,1007.0818263999972,1007.0976439000078,1008.098099099996,1008.0818486000062,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,2,1,9,0,,,,,1008.098099099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.082086800001,1008.098099099996,1008.5820433000044,1008.5820433000044,1008.5820433000044,1008.5820433000044,1008.598522100001,1008.8820636000019,1008.8820636000019,1008.8820636000019,1009.3829850000038,m,0.7996447999903467,None,1009.3832421999978,1009.3987995000061,1010.399436599997,1010.3830267000012,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,2,2,10,2,,,,,1010.399436599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.3832660000044,1010.399436599997,1010.8831329999957,1010.8831329999957,1010.8831329999957,1010.8831329999957,1010.8998248999997,1011.1831766999967,1011.1831766999967,1011.1831766999967,1011.6674228000047,z,0.7819901999901049,None,1011.6676724999998,1011.6833551000018,1012.6841320999956,1012.6677564999991,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,2,3,11,3,,,,,1012.6841320999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.6679915999994,1012.6841320999956,1013.1677422000066,1013.1677422000066,1013.1677422000066,1013.1677422000066,1013.1841251000005,1013.4677145000023,1013.4677145000023,1013.4677145000023,1014.2516812999966,None,,,1014.2518148999952,1014.2681236000062,1015.2688532000029,1015.2523190000065,1014.2681236000062,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,3,0,12,3,,,,,1015.2688532000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.2525580999936,1015.2688532000029,1015.7692444999993,1015.7692444999993,1015.7692444999993,1015.7692444999993,1015.7692444999993,1016.069041900002,1016.069041900002,1016.069041900002,1016.8533444000059,None,,,1016.8534783000068,1016.8694280000054,1017.8699433000002,1017.8535146000067,1016.8694280000054,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,3,1,13,1,,,,,1017.8699433000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.8537510000024,1017.8699433000002,1018.3704293000046,1018.3704293000046,1018.3704293000046,1018.3704293000046,1018.3704293000046,1018.6703596000007,1018.6703596000007,1018.6703596000007,1019.1381037999963,m,0.7523908999864943,None,1019.138351600006,1019.1538983000064,1020.1542069999996,1020.1382393999957,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,3,2,14,2,,,,,1020.1542069999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1384746999975,1020.1542069999996,1020.6382973,1020.6382973,1020.6382973,1020.6382973,1020.6548355999985,1020.9381335000071,1020.9381335000071,1020.9381335000071,1021.722505400001,None,,,1021.7226345999952,1021.7387907999946,1022.7391244000028,1022.7226987000031,1021.7387907999946,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,3,3,15,0,,,,,1022.7391244000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7229363000079,1022.7391244000028,1023.239421300008,1023.239421300008,1023.239421300008,1023.239421300008,1023.239421300008,1023.5393761000014,1023.5393761000014,1023.5393761000014,1024.1738731000078,z,0.9188218000053894,None,1024.1741183999984,1024.1899889000051,1025.190328800003,1025.174099900003,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,4,0,16,2,,,,,1025.190328800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1743372000055,1025.190328800003,1025.6740257000056,1025.6740257000056,1025.6740257000056,1025.6740257000056,1025.6906133000011,1025.9740921000048,1025.9740921000048,1025.9740921000048,1026.7416864999977,z,1.0608050000009825,None,1026.741941500004,1026.7578926999995,1027.7581884999963,1027.7421680999978,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,4,1,17,1,,,,,1027.7581884999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.7424057000026,1027.7581884999963,1028.2420899999997,1028.2420899999997,1028.2420899999997,1028.2420899999997,1028.258752499998,1028.541897899995,1028.541897899995,1028.541897899995,1029.0764200999984,m,0.8205153000017162,None,1029.0766715000063,1029.0924498999957,1030.092690599995,1030.0765928000037,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,4,2,18,0,,,,,1030.092690599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0768306999962,1030.092690599995,1030.5767548000003,1030.5767548000003,1030.5767548000003,1030.5767548000003,1030.5933315000002,1030.8765566999937,1030.8765566999937,1030.8765566999937,1031.5942091000034,m,1.0098545999935595,None,1031.5944576000038,1031.610230499995,1032.610708399996,1032.5945557999949,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,4,3,19,3,,,,,1032.610708399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.5947869999945,1032.610708399996,1033.0943950999936,1033.0943950999936,1033.0943950999936,1033.0943950999936,1033.1112070999952,1033.3946022000018,1033.3946022000018,1033.3946022000018,1033.9122232999944,z,0.8036336000077426,None,1033.9124848000065,1033.9281771999958,1034.9285848,1034.9124867000064,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.9125361000042,1034.9285848,1034.9285848,1036.2632802000007,space,1.3259517999977106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,0,0,0,0,1036.2794876999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.2687758999964,1036.2794876999978,1036.7629738999967,1036.7629738999967,1036.7629738999967,1036.7629738999967,1036.7795627000014,1037.0631523000047,1037.0631523000047,1037.0631523000047,1037.863657199996,1037.8472292000079,None,1037.8475651000044,1037.863657199996,1038.8638475000043,1038.8476032000035,,,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,0,1,1,2,1038.8638475000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.8479611000075,1038.8638475000043,1039.3643890999956,1039.3643890999956,1039.3643890999956,1039.3643890999956,1039.3643890999956,1039.6645141000045,1039.6645141000045,1039.6645141000045,,1040.2654489999986,z,1040.2660351999948,1040.281266799997,1041.2817663000023,1041.2655913000053,0.8855756999982987,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,0,2,2,3,1041.2817663000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.2659468000056,1041.2817663000023,1041.765511599995,1041.765511599995,1041.765511599995,1041.765511599995,1041.7821291,1042.065678400002,1042.065678400002,1042.065678400002,,1042.6501375999942,z,1042.6505633000052,1042.6659855000034,1043.6665653999953,1043.6502210000035,0.8796911999961594,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,0,3,3,1,1043.6665653999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.650569999998,1043.6665653999953,1044.150237599999,1044.150237599999,1044.150237599999,1044.150237599999,1044.1668921999953,1044.4502382000064,1044.4502382000064,1044.4502382000064,,1044.8676573999983,m,1044.8680868999945,1044.8838359000074,1045.8842943000054,1045.8680683999992,0.7028865000029327,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,1,0,4,0,1045.8842943000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.8684323000052,1045.8842943000054,1046.3679749000003,1046.3679749000003,1046.3679749000003,1046.3679749000003,1046.3844705999945,1046.6680405999941,1046.6680405999941,1046.6680405999941,,1047.2356518000015,z,1047.2360957000055,1047.2515543000045,1048.2522122999944,1048.2357898000046,0.8656057000043802,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,1,1,5,3,1048.2522122999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.2361477999948,1048.2522122999944,1048.7358083,1048.7358083,1048.7358083,1048.7358083,1048.7524042000005,1049.0360145000013,1049.0360145000013,1049.0360145000013,,1049.603710700001,z,1049.6041377999936,1049.6196587000013,1050.6200829000009,1050.6037854000024,0.8536695999937365,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,1,2,6,1,1050.6200829000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.6041446000017,1050.6200829000009,1051.1035622000054,1051.1035622000054,1051.1035622000054,1051.1035622000054,1051.1202216999955,1051.4035890999949,1051.4035890999949,1051.4035890999949,,1052.1049585,m,1052.1053833000042,1052.1209595999971,1053.1212846999988,1053.1052673999948,0.9985758999973768,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,1,3,7,2,1053.1212846999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.1056689999969,1053.1212846999988,1053.6052538999938,1053.6052538999938,1053.6052538999938,1053.6052538999938,1053.6215834000031,1053.9050900000002,1053.9050900000002,1053.9050900000002,,1054.4225563999935,z,1054.423014,1054.4386536999955,1055.4389842999954,1055.422869899994,0.8124106999894138,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,2,0,8,3,1055.4389842999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.4232205000008,1055.4389842999954,1055.9230665000068,1055.9230665000068,1055.9230665000068,1055.9230665000068,1055.9395539999969,1056.2228957000043,1056.2228957000043,1056.2228957000043,,1056.7404042999988,z,1056.740838800004,1056.756403499996,1057.757071,1057.7406618999958,0.810931600004551,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,2,1,9,2,1057.757071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.7410170999938,1057.757071,1058.2407996999973,1058.2407996999973,1058.2407996999973,1058.2407996999973,1058.2572758000024,1058.5405220999965,1058.5405220999965,1058.5405220999965,,1059.0082353000034,z,1059.0086746000015,1059.0243541999953,1060.0246630000038,1060.0085408000014,0.7643698000028962,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,2,2,10,1,1060.0246630000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0089034999983,1060.0246630000038,1060.5086294000066,1060.5086294000066,1060.5086294000066,1060.5086294000066,1060.5252495000022,1060.8086322000017,1060.8086322000017,1060.8086322000017,,1061.276182200003,m,1061.2766157000005,1061.2919825999998,1062.2927266000042,1062.2765851000004,0.7530065000028117,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,2,3,11,0,1062.2927266000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.2769396000076,1062.2927266000042,1062.7763092999958,1062.7763092999958,1062.7763092999958,1062.7763092999958,1062.7929050999956,1063.0765814000042,1063.0765814000042,1063.0765814000042,,1063.544200400007,m,1063.544624400005,1063.5600199000037,1064.5606197000016,1064.5441492999962,0.7618304000061471,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,3,0,12,0,1064.5606197000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.544506300008,1064.5606197000016,1065.0442335999978,1065.0442335999978,1065.0442335999978,1065.0442335999978,1065.0608109000023,1065.3441997000045,1065.3441997000045,1065.3441997000045,,1065.8118420999963,m,1065.8122669000004,1065.8276587,1066.828486600003,1066.8121449000027,0.7660236000083387,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
