stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,you,1,M,,,,,,,,,51,2,206,0,,,,,,,,,553.7432160000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7273499000585,553.7432160000317,554.2434222000884,554.2271143000107,554.2271143000107,554.2271143000107,554.2271143000107,554.5269148000516,554.5269148000516,554.5269148000516,,554.6443757000379,m,554.6448003000114,554.6605471000075,555.6610144000733,555.6445920000551,0.4149922000942752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,51,3,207,3,,,,,,,,,555.6610144000733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6449445000617,555.6610144000733,556.1612205000129,556.1444685000461,556.1444685000461,556.1444685000461,556.1444685000461,556.4445863000583,556.4445863000583,556.4445863000583,,556.4789315999951,m,556.4793622000143,556.4948753000936,557.4951561000198,557.4789817000274,0.3324947999790311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,52,0,208,2,,,,,,,,,557.4951561000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4793414000887,557.4951561000198,557.9956452000188,557.978643200011,557.978643200011,557.978643200011,557.978643200011,558.2790098000551,558.2790098000551,558.2790098000551,,558.3294684001012,z,558.3299045000458,558.3456118000904,559.3460304000182,559.3299752000021,0.3432343000313267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,52,1,209,1,,,,,,,,,559.3460304000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.3303346000612,559.3460304000182,559.8463122000685,559.8298385000089,559.8298385000089,559.8298385000089,559.8298385000089,560.129988700035,560.129988700035,560.129988700035,,560.3308321000077,z,560.331264300039,560.3466781000607,561.3472230000189,561.3307937000645,0.49918049992993474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,52,2,210,0,,,,,,,,,561.3472230000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3311538000125,561.3472230000189,561.847499400028,561.8308860000689,561.8308860000689,561.8308860000689,561.8308860000689,,,,,562.0982872000895,m,562.0987291000783,562.1141653000377,563.114720200072,563.0985583000584,0.2660128000425175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,52,3,211,3,,,,,,,,,563.114720200072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0989876000676,563.114720200072,563.6151868000161,563.598461400019,563.598461400019,563.598461400019,563.598461400019,563.8983697000658,563.8983697000658,563.8983697000658,,563.9994743000716,z,563.9999166000634,564.0151363000041,565.0157471999992,564.999505200074,0.38681490009184927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,53,0,212,2,,,,,,,,,565.0157471999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.9998684000457,565.0157471999992,565.5159762999974,565.4995539000956,565.4995539000956,565.4995539000956,565.4995539000956,565.7995011000894,565.7995011000894,565.7995011000894,,565.9003404000541,z,565.9007655000314,565.9164171000011,566.9167528999969,566.9003985000309,0.3893841999815777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,53,1,213,1,,,,,,,,,566.9167528999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9007515000412,566.9167528999969,567.4168837000616,567.4004504000768,567.4004504000768,567.4004504000768,567.4004504000768,567.7004874000559,567.7004874000559,567.7004874000559,,567.7680224000942,m,567.768452300108,567.7839220000897,568.7844692000654,568.7682172000641,0.3612598000327125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,53,2,214,3,,,,,,,,,568.7844692000654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.768572900095,568.7844692000654,569.2843545000069,569.2677757000783,569.2677757000783,569.2677757000783,569.2677757000783,569.5677869000938,569.5677869000938,569.5677869000938,,569.6183865000494,z,569.618827200029,569.6344273000723,570.635413800017,570.6189982000506,0.33429490006528795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,53,3,215,0,,,,,,,,,570.635413800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6193521000678,570.635413800017,571.135615700041,571.1188937000697,571.1188937000697,571.1188937000697,571.1188937000697,,,,,571.3866078000283,m,571.3870470999973,571.4024467000272,572.4028444000287,572.3865621000296,0.262019700021483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,54,0,216,2,,,,,,,,,572.4028444000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3869238001062,572.4028444000287,572.9033766000066,572.8866968000075,572.8866968000075,572.8866968000075,572.8866968000075,573.1864074000623,573.1864074000623,573.1864074000623,,573.254122100072,z,573.2545472000493,573.2700014000293,574.27037630009,574.2543729000026,0.3623773999279365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,54,1,217,0,,,,,,,,,574.27037630009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.2547308000503,574.27037630009,574.7706081001088,574.7539754000027,574.7539754000027,574.7539754000027,574.7539754000027,575.0543491001008,575.0543491001008,575.0543491001008,,575.0550683001056,m,575.0555113001028,575.0710092000663,576.0712488000281,576.0551388000604,0.2877108999527991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,54,2,218,3,,,,,,,,,576.0712488000281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0554964001058,576.0712488000281,576.5716537000844,576.5552197000943,576.5552197000943,576.5552197000943,576.5552197000943,,,,,576.7726105001057,z,576.773050100077,576.7882619000738,577.7889827000909,577.7730264000129,0.21117409993894398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,54,3,219,1,,,,,,,,,577.7889827000909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7733792000217,577.7889827000909,578.2897997000255,578.272862700047,578.272862700047,578.272862700047,578.272862700047,578.5726943000918,578.5726943000918,578.5726943000918,,578.5569847000297,m,578.5574065000983,578.5726943000918,579.5731747000245,579.5569671000121,0.2774038000497967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,55,0,220,1,,,,,,,,,579.5731747000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5573256000644,579.5731747000245,580.0735125000356,580.0571966000134,580.0571966000134,580.0571966000134,580.0571966000134,580.357110000099,580.357110000099,580.357110000099,,580.3910774000688,m,580.3915143000195,580.4068936000112,581.4074315000325,581.3912488000933,0.3253163999179378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,55,1,221,3,,,,,,,,,581.4074315000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.3916204000125,581.4074315000325,581.9077526000328,581.8915194000583,581.8915194000583,581.8915194000583,581.8915194000583,582.1913004000671,582.1913004000671,582.1913004000671,,582.1753825000487,z,582.1758166000945,582.1913004000671,583.1917054000078,583.1757331000408,0.28220000001601875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,55,2,222,2,,,,,,,,,583.1917054000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.1760903000832,583.1917054000078,583.6919829000253,583.675362000009,583.675362000009,583.675362000009,583.675362000009,583.9755733000347,583.9755733000347,583.9755733000347,,584.176250700024,z,584.1766777000157,584.1923688000534,585.1928426000522,585.1763360000914,0.4907877999357879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,55,3,223,0,,,,,,,,,585.1928426000522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.1766949000303,585.1928426000522,585.6930303000845,585.6763331000693,585.6763331000693,585.6763331000693,585.6763331000693,585.9763123000739,585.9763123000739,585.9763123000739,586.7770377000561,586.7606339000631,None,586.760826200014,586.7770377000561,587.7774730999954,587.7612025000853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,56,0,224,0,,,,,,,,,587.7774730999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7615620000288,587.7774730999954,588.2775922000874,588.2775922000874,588.2775922000874,588.2775922000874,588.2775922000874,588.5779861001065,588.5779861001065,588.5779861001065,589.378153800033,589.3618152000709,None,589.3620127000613,589.378153800033,590.3785970000317,590.3621236000909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,56,1,225,1,,,,,,,,,590.3785970000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3624586000806,590.3785970000317,590.8793656000635,590.8793656000635,590.8793656000635,590.8793656000635,590.8793656000635,591.1790641000262,591.1790641000262,591.1790641000262,,591.1964100000914,z,591.196845700033,591.2122448000591,592.2128790999996,592.1969524000306,0.30641499999910593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,56,2,226,2,,,,,,,,,592.2128790999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1973122000927,592.2128790999996,592.7133356000995,592.6969992000377,592.6969992000377,592.6969992000377,592.6969992000377,592.9967845000792,592.9967845000792,592.9967845000792,,593.1642733000917,z,593.1647100000409,593.1800103000132,594.1809419000056,594.1645768000744,0.46114510006736964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,56,3,227,3,,,,,,,,,594.1809419000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.1649333999958,594.1809419000056,594.6811386001064,594.6645553000271,594.6645553000271,594.6645553000271,594.6645553000271,594.9642591000302,594.9642591000302,594.9642591000302,,594.9817771000089,m,594.9822147000814,594.9977297000587,595.998361300095,595.9820446000667,0.30524150002747774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,57,0,228,0,,,,,,,,,595.998361300095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.9823974000756,595.998361300095,596.4988110000268,596.4819809000473,596.4819809000473,596.4819809000473,596.4819809000473,596.7823134000646,596.7823134000646,596.7823134000646,,596.7995716000441,z,596.7999966000207,596.815655500046,597.8161851000041,597.799599800026,0.30307030002586544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,57,1,229,2,,,,,,,,,597.8161851000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7999582000775,597.8161851000041,598.3161748000421,598.2998096999945,598.2998096999945,598.2998096999945,598.2998096999945,598.5995388000738,598.5995388000738,598.5995388000738,,598.8005986000644,z,598.8010269000661,598.816542500048,599.8171025000047,599.8007711000973,0.49060839996673167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,57,2,230,3,,,,,,,,,599.8171025000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8011287000263,599.8171025000047,600.3173146001063,600.3006911000703,600.3006911000703,600.3006911000703,600.3006911000703,600.6005708000157,600.6005708000157,600.6005708000157,,600.6847792000044,m,600.6852107000304,600.700692600105,601.7009731000289,601.6848716000095,0.3778834999538958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,57,3,231,1,,,,,,,,,601.7009731000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.6852341000922,601.7009731000289,602.2014370000688,602.1849613999948,602.1849613999948,602.1849613999948,602.1849613999948,602.4849965000758,602.4849965000758,602.4849965000758,,602.5358418000396,z,602.5362813000102,602.55169880006,603.5523090000497,603.5359809000511,0.3447454000124708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,58,0,232,1,,,,,,,,,603.5523090000497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5363410999998,603.5523090000497,604.0524670000887,604.0359160000226,604.0359160000226,604.0359160000226,604.0359160000226,604.3358539000619,604.3358539000619,604.3358539000619,,604.4199885000708,z,604.4204305000603,604.4360172000015,605.4364878000924,605.4202356000897,0.37384870008099824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,58,1,233,0,,,,,,,,,605.4364878000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4206033000955,605.4364878000924,605.9367123000557,605.9202427000273,605.9202427000273,605.9202427000273,605.9202427000273,606.2202345000114,606.2202345000114,606.2202345000114,,606.3210987000493,z,606.3215301000746,606.3367845000466,607.3373737001093,607.3213635000866,0.38467850000597537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,58,2,234,3,,,,,,,,,607.3373737001093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3217219000217,607.3373737001093,607.8378671000246,607.8211898000445,607.8211898000445,607.8211898000445,607.8211898000445,608.1210722000105,608.1210722000105,608.1210722000105,,608.25529250002,z,608.2557212000247,608.2714693000307,609.2718714000657,609.2554316000314,0.42042800004128367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,58,3,235,2,,,,,,,,,609.2718714000657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.2557912000921,609.2718714000657,609.771996500087,609.7555506000062,609.7555506000062,609.7555506000062,609.7555506000062,610.0555681000696,610.0555681000696,610.0555681000696,,610.1562873000512,z,610.1567253000103,610.1722973000724,611.172812200035,611.1565091001103,0.38938850001432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,59,0,236,0,,,,,,,,,611.172812200035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.1568642000202,611.172812200035,611.6731229000725,611.6567948000738,611.6567948000738,611.6567948000738,611.6567948000738,611.9562054000562,611.9562054000562,611.9562054000562,,612.0904781999998,m,612.0909150000662,612.1066198000917,613.1071607000194,613.0908782000188,0.4242290999973193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,59,1,237,1,,,,,,,,,613.1071607000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0912524000742,613.1071607000194,613.6073931000428,613.5906660000328,613.5906660000328,613.5906660000328,613.5906660000328,613.8908157000551,613.8908157000551,613.8908157000551,,614.0415630000643,z,614.0420649000444,614.0574237999972,615.0582398000406,615.0417764000595,0.4397742999717593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,59,2,238,2,,,,,,,,,615.0582398000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0421278000576,615.0582398000406,615.5584712000564,615.541711900034,615.541711900034,615.541711900034,615.541711900034,615.8418039000826,615.8418039000826,615.8418039000826,,615.8425938000437,m,615.8430261000758,615.8584058000706,616.8591155000031,616.8427710999968,0.28537800000049174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,59,3,239,3,,,,,,,,,616.8591155000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.8431226999965,616.8591155000031,617.3593832000624,617.3427434000187,617.3427434000187,617.3427434000187,617.3427434000187,617.6427433000645,617.6427433000645,617.6427433000645,,617.7268972001038,m,617.7273411001079,617.742830800009,618.7432356000645,618.7271696000826,0.3711847000522539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.7272193999961,618.7432356000645,738.7385648000054,738.7385648000054,738.7549244000111,765.3863342000404,space,26.640090499888174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.3863672000589,765.4033310000086,765.4033310000086,890.3181897000177,space,124.90711239993107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.3182288000826,890.3331797000719,890.3331797000719,890.3331797000719,890.3331797000719,890.3331797000719,890.3331797000719,927.6863249000162,space,37.33712239994202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
