stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,text_15.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,0,1,1,2,1029.7910055999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.7754529000013,1029.7910055999964,1030.2749667000026,1030.2749667000026,1030.2749667000026,1030.2749667000026,1030.291465299997,1030.5749290999956,1030.5749290999956,1030.5749290999956,1030.9924051999988,z,0.7087538000050699,None,1030.9928347000023,1031.008513599998,1032.0088418000014,1031.992765199997,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,0,2,2,3,1032.0088418000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.9931346000012,1032.0088418000014,1032.4926025000022,1032.4926025000022,1032.4926025000022,1032.4926025000022,1032.509421900002,1032.7925524999955,1032.7925524999955,1032.7925524999955,1033.5768355999971,None,,,1033.5770298999996,1033.593078699996,1034.593493100001,1034.5772811999996,1033.593078699996,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,0,3,3,1,1034.593493100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5776398000016,1034.593493100001,1035.0939023999963,1035.0939023999963,1035.0939023999963,1035.0939023999963,1035.0939023999963,1035.3938935999977,1035.3938935999977,1035.3938935999977,1035.9949922000014,m,0.8944057999979123,None,1035.9954218999992,1036.0108228000026,1037.0115493999983,1036.9954034999973,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,1,0,4,3,1037.0115493999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.9957529000021,1037.0115493999983,1037.495343900002,1037.495343900002,1037.495343900002,1037.495343900002,1037.5119454000014,1037.7950484999965,1037.7950484999965,1037.7950484999965,1038.3797883000007,z,0.8691210000033607,None,1038.3802317000009,1038.395534700001,1039.3958600999977,1039.3797201999987,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,1,1,5,2,1039.3958600999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.3800715999969,1039.3958600999977,1039.8796382,1039.8796382,1039.8796382,1039.8796382,1039.896525199998,1040.1796504000013,1040.1796504000013,1040.1796504000013,1040.6807656999954,z,0.7960012999974424,None,1040.6812910000008,1040.696538600001,1041.6973720000024,1041.6809319000022,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,1,2,6,0,1041.6973720000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.6812815000012,1041.6973720000024,1042.180924799999,1042.180924799999,1042.180924799999,1042.180924799999,1042.1976386999959,1042.4809640000021,1042.4809640000021,1042.4809640000021,1043.0320071999959,z,0.8345954000033089,None,1043.032432699998,1043.047860300001,1044.0485065999965,1044.0322882999972,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,1,3,7,1,1044.0485065999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.032636099997,1044.0485065999965,1044.5322193999964,1044.5322193999964,1044.5322193999964,1044.5322193999964,1044.5485869999975,1044.832097999999,1044.832097999999,1044.832097999999,1045.0498162000004,m,0.5119978000002448,None,1045.0503179000007,1045.0657529000018,1046.0660811999987,1046.0498757000023,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,2,0,8,3,1046.0660811999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0502286999981,1046.0660811999987,1046.5499503999963,1046.5499503999963,1046.5499503999963,1046.5499503999963,1046.5663110999958,1046.849886099997,1046.849886099997,1046.849886099997,1047.1007316999967,z,0.5373174999986077,None,1047.1011546000009,1047.1167333999983,1048.1172320999976,1048.1010227000006,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,2,1,9,0,1048.1172320999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.1014031000013,1048.1172320999976,1048.6009765999988,1048.6009765999988,1048.6009765999988,1048.6009765999988,1048.6176025000022,1048.9009325000006,1048.9009325000006,1048.9009325000006,1049.3183315999995,z,0.7071223000020836,None,1049.3187716999964,1049.3343584999966,1050.3347343999994,1050.3185813000018,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,2,2,10,2,1050.3347343999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.3189380999975,1050.3347343999994,1050.818488500001,1050.818488500001,1050.818488500001,1050.818488500001,1050.8353151999981,1051.1188314999963,1051.1188314999963,1051.1188314999963,1051.6529135999954,z,0.8291849000015645,None,1051.6533391999983,1051.6690925000003,1052.6696280999968,1052.6533658999979,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,2,3,11,1,1052.6696280999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.6537152999954,1052.6696280999968,1053.1534275000013,1053.1534275000013,1053.1534275000013,1053.1534275000013,1053.1700259999998,1053.4531377000021,1053.4531377000021,1053.4531377000021,1053.7373432000022,m,0.5709136000004946,None,1053.7378210000024,1053.7534597999984,1054.7542025000002,1054.7376023999968,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,3,0,12,3,1054.7542025000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.7379505999997,1054.7542025000002,1055.237863000002,1055.237863000002,1055.237863000002,1055.237863000002,1055.2541273000024,1055.5375062999956,1055.5375062999956,1055.5375062999956,1055.8885644999973,z,0.6465403999973205,None,1055.888993499997,1055.9046422999963,1056.9050515999988,1056.8885980999985,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,3,1,13,0,1056.9050515999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.8889466999972,1056.9050515999988,1057.3887004999997,1057.3887004999997,1057.3887004999997,1057.3887004999997,1057.4053787000012,1057.6888814999984,1057.6888814999984,1057.6888814999984,1058.2063497999989,m,0.8116251000028569,None,1058.2067736999961,1058.222463099999,1059.2227583999993,1059.2066216999956,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,3,2,14,1,1059.2227583999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.2069723999957,1059.2227583999993,1059.7066326999993,1059.7066326999993,1059.7066326999993,1059.7066326999993,1059.7230939,1060.006709399997,1060.006709399997,1060.006709399997,1060.2906607999976,m,0.5770622999989428,None,1060.2911163000026,1060.306859999997,1061.3073741999979,1061.2908544999955,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,3,3,15,2,1061.3073741999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.2912029,1061.3073741999979,1061.790958999998,1061.790958999998,1061.790958999998,1061.790958999998,1061.8073975000007,1062.0910557000025,1062.0910557000025,1062.0910557000025,1062.4083736999964,m,0.6017431000000215,None,1062.4088034000015,1062.4243886999975,1063.4249715999977,1063.4085988000006,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,4,0,16,3,1063.4249715999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.408962100002,1063.4249715999977,1063.9086105000024,1063.9086105000024,1063.9086105000024,1063.9086105000024,1063.9253291999994,1064.2086770999958,1064.2086770999958,1064.2086770999958,1064.7599274999957,z,0.8390675999980886,None,1064.760430000002,1064.7755398000008,1065.7760913999955,1065.7599900999994,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,4,1,17,2,1065.7760913999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.7603441999963,1065.7760913999955,1066.2598861000006,1066.2598861000006,1066.2598861000006,1066.2598861000006,1066.2764362000016,1066.559907499999,1066.559907499999,1066.559907499999,1067.2440457999983,m,0.9719703000009758,None,1067.244480100002,1067.2601259000003,1068.2608690999987,1068.2445518000022,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,4,2,18,1,1068.2608690999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.2449026999966,1068.2608690999987,1068.7445426999984,1068.7445426999984,1068.7445426999984,1068.7445426999984,1068.7611120000001,1069.0443586999972,1069.0443586999972,1069.0443586999972,1069.4285395999977,m,0.671379600004002,None,1069.4289716999992,1069.4446719999978,1070.4454627000014,1070.4289917999995,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,4,3,19,0,1070.4454627000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.429340099996,1070.4454627000014,1070.9288498999958,1070.9288498999958,1070.9288498999958,1070.9288498999958,1070.945438499999,1071.2289470999967,1071.2289470999967,1071.2289470999967,1071.5631656999976,z,0.6221785000016098,None,1071.5635842999982,1071.5791586999985,1072.579615900002,1072.5632134999978,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,5,0,20,2,1072.579615900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5635769,1072.579615900002,1073.0635146999994,1073.0635146999994,1073.0635146999994,1073.0635146999994,1073.0799563999972,1073.3629163000005,1073.3629163000005,1073.3629163000005,1074.1147330999956,z,1.0474070999989635,None,1074.1152328000026,1074.1302574000001,1075.1310708999954,1075.114921399996,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,5,1,21,0,1075.1310708999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.1152761999983,1075.1310708999954,1075.6148010999968,1075.6148010999968,1075.6148010999968,1075.6148010999968,1075.6314262000014,1075.9145026999977,1075.9145026999977,1075.9145026999977,1076.2823462000015,m,0.6608616000012262,None,1076.2827708999976,1076.2980848000007,1077.2988569000008,1077.2823009999993,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,5,2,22,3,1077.2988569000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.2826491000014,1077.2988569000008,1077.782386699997,1077.782386699997,1077.782386699997,1077.782386699997,1077.7990047999992,1078.0826470999964,1078.0826470999964,1078.0826470999964,1078.4669560999973,z,0.6780403000011574,None,1078.4674145000026,1078.4827475999991,1079.483035199999,1079.4667432999995,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,5,3,23,1,1079.483035199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.4670974999972,1079.483035199999,1079.9667847000019,1079.9667847000019,1079.9667847000019,1079.9667847000019,1079.983658600002,1080.2668421999988,1080.2668421999988,1080.2668421999988,1080.6510162999984,m,0.6769408999971347,None,1080.6514518999975,1080.6671572999985,1081.6673936000007,1081.6514400000015,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,6,0,24,1,1081.6673936000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.6517950999987,1081.6673936000007,1082.1512845999969,1082.1512845999969,1082.1512845999969,1082.1512845999969,1082.1681011999972,1082.451449799999,1082.451449799999,1082.451449799999,1082.6020855000024,m,0.43699309999647085,None,1082.6025117999961,1082.618154099997,1083.6187530000025,1083.6022771999997,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,6,1,25,3,1083.6187530000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.602623400002,1083.6187530000025,1084.102552700002,1084.102552700002,1084.102552700002,1084.102552700002,1084.1189457,1084.4023946000016,1084.4023946000016,1084.4023946000016,1084.6364412999974,z,0.5202996000007261,None,1084.6368828999985,1084.6523791,1085.652961599997,1085.636748500001,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,6,2,26,2,1085.652961599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.6371099000025,1085.652961599997,1086.1366807000013,1086.1366807000013,1086.1366807000013,1086.1366807000013,1086.1533204000007,1086.4367014000018,1086.4367014000018,1086.4367014000018,1086.8208969999978,z,0.6791803000014625,None,1086.8213402999972,1086.836910099999,1087.8374296999973,1087.8210638000019,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,6,3,27,0,1087.8374296999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.8214204999967,1087.8374296999973,1088.3210583999971,1088.3210583999971,1088.3210583999971,1088.3210583999971,1088.3376210999995,1088.6212142000004,1088.6212142000004,1088.6212142000004,1089.1557391999959,m,0.8273302000015974,None,1089.1561650000003,1089.171365299997,1090.1720292999962,1090.1559168000022,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,7,0,28,2,1090.1720292999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.1562694000022,1090.1720292999962,1090.6557820000016,1090.6557820000016,1090.6557820000016,1090.6557820000016,1090.6724519999989,1090.9555134999973,1090.9555134999973,1090.9555134999973,1091.306748199997,z,0.6445805999974255,None,1091.3071750000017,1091.3226529000021,1092.3232512999966,1092.306799799997,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,7,1,29,0,1092.3232512999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.3071524999978,1092.3232512999966,1092.8068385000006,1092.8068385000006,1092.8068385000006,1092.8068385000006,1092.8234974000006,1093.1068983000005,1093.1068983000005,1093.1068983000005,1093.524356199996,z,0.7088220000005094,None,1093.5247908999954,1093.5405456000008,1094.5406988999966,1094.5247034999993,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,7,2,30,1,1094.5406988999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.5250642999963,1094.5406988999966,1095.0246630999973,1095.0246630999973,1095.0246630999973,1095.0246630999973,1095.0412480000014,1095.3245517999967,1095.3245517999967,1095.3245517999967,1095.6090599000017,m,0.5825253000002704,None,1095.6094922999982,1095.6248216000022,1096.6254273000013,1096.609046999998,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,7,3,31,3,1096.6254273000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.609400100002,1096.6254273000013,1097.108941999999,1097.108941999999,1097.108941999999,1097.108941999999,1097.125590800002,1097.4091017999963,1097.4091017999963,1097.4091017999963,1098.1930401999998,None,,,1098.1932317999963,1098.2095722000013,1099.2099317999964,1099.193672399997,1098.2095722000013,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,8,0,32,2,1099.2099317999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.1940267999962,1099.2099317999964,1099.7104297999977,1099.7104297999977,1099.7104297999977,1099.7104297999977,1099.7104297999977,1100.0101824000012,1100.0101824000012,1100.0101824000012,1100.494563399996,z,0.7773046000002068,None,1100.494994200002,1100.5106280999971,1101.5109316000016,1101.4947497999965,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,8,1,33,0,1101.5109316000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.4951056999998,1101.5109316000016,1101.9949576,1101.9949576,1101.9949576,1101.9949576,1102.0115728000019,1102.2950024999955,1102.2950024999955,1102.2950024999955,1102.645818500001,z,0.6451520000046003,None,1102.6462490999984,1102.6618076000013,1103.6621833999961,1103.6460156999965,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,8,2,34,1,1103.6621833999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.646374099997,1103.6621833999961,1104.145999100001,1104.145999100001,1104.145999100001,1104.145999100001,1104.1625858999978,1104.4460461999988,1104.4460461999988,1104.4460461999988,1104.8967542999962,m,0.7381290999983321,None,1104.8971808999995,1104.9129136999982,1105.9133575000014,1105.8972697999998,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
