stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,you,0,Z,,,,,,,,,26,2,106,2,,,,,,,,,391.2927381999325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.27698349999264,391.2927381999325,391.77667429996654,391.77667429996654,391.77667429996654,391.77667429996654,391.7932760999538,392.07659730000887,392.07659730000887,392.07659730000887,,392.24418729997706,z,392.24461860000156,392.2598974999273,393.2605585999554,393.2443809999386,0.4657145000528544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,393.2605585999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.24473039992154,393.2605585999554,393.7443919000216,393.7443919000216,393.7443919000216,393.7443919000216,393.76097529998515,394.0443438999355,394.0443438999355,394.0443438999355,,394.44506840000395,z,394.4454962000018,394.46123180002905,395.46160119993147,395.4452683000127,0.6905281000072137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,0,108,3,,,,,,,,,395.46160119993147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.445614199969,395.46160119993147,395.94543059996795,395.94543059996795,395.94543059996795,395.94543059996795,395.9621558999643,396.2452665999299,396.2452665999299,396.2452665999299,,396.61307650001254,z,396.61350470001344,396.62884369993117,397.6293411999941,397.6130265999818,0.6609780000289902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,27,1,109,1,,,,,,,,,397.6293411999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.6133845000295,397.6293411999941,398.1130724999821,398.1130724999821,398.1130724999821,398.1130724999821,398.1298205999192,398.41291489999276,398.41291489999276,398.41291489999276,,398.81428920000326,m,398.81471740000416,398.829997099936,399.8304904999677,399.8143547999207,0.6968785000499338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,27,2,110,2,,,,,,,,,399.8304904999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8147105999524,399.8304904999677,400.3142225999618,400.3142225999618,400.3142225999618,400.3142225999618,400.3307736000279,400.6144033999881,400.6144033999881,400.6144033999881,,401.098754299921,z,401.0991812000284,401.1145675999578,402.1151660999749,402.0988160999259,0.7689467000309378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,27,3,111,0,,,,,,,,,402.1151660999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.099168799934,402.1151660999749,402.5989376999205,402.5989376999205,402.5989376999205,402.5989376999205,402.6155402000295,402.8987606000155,402.8987606000155,402.8987606000155,,403.3499875999987,m,403.35041569999885,403.3658167999238,404.3662506999681,404.349870899925,0.7502524999435991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,28,0,112,0,,,,,,,,,404.3662506999681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.35022090002894,404.3662506999681,404.8500457999762,404.8500457999762,404.8500457999762,404.8500457999762,404.86662360001355,405.150020299945,405.150020299945,405.150020299945,,405.4174460999202,m,405.4179208999267,405.4333232999779,406.4341447999468,406.4180039999774,0.5645440999651328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,28,1,113,2,,,,,,,,,406.4341447999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.41835279995576,406.4341447999468,406.9173904999625,406.9173904999625,406.9173904999625,406.9173904999625,406.9340100999689,407.2173344999319,407.2173344999319,407.2173344999319,,407.5182417000178,z,407.5186752999434,407.53420549992006,408.534694599919,408.51847519993316,0.5884562999708578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,28,2,114,1,,,,,,,,,408.534694599919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5188448999543,408.534694599919,409.01849439996295,409.01849439996295,409.01849439996295,409.01849439996295,409.03509010002017,409.3184387999354,409.3184387999354,409.3184387999354,,409.7360561999958,m,409.73650140000973,409.75204669998493,410.75249430001713,410.7360869999975,0.7068881000159308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,28,3,115,3,,,,,,,,,410.75249430001713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.7364211999811,410.75249430001713,411.23622059996706,411.23622059996706,411.23622059996706,411.23622059996706,411.2528134000022,411.53617680002935,411.53617680002935,411.53617680002935,,411.8869158999296,z,411.88734579994343,411.9030541999964,412.9035796999233,412.8872789000161,0.6411739999894053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,29,0,116,1,,,,,,,,,412.9035796999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.88760859996546,412.9035796999233,413.38730179995764,413.38730179995764,413.38730179995764,413.38730179995764,413.4039107999997,413.68731119995937,413.68731119995937,413.68731119995937,,414.0381568999728,m,414.0385759000201,414.05416910001077,415.05473989993334,415.0385706999805,0.6461215999443084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,29,1,117,0,,,,,,,,,415.05473989993334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0389282000251,415.05473989993334,415.5384313999675,415.5384313999675,415.5384313999675,415.5384313999675,415.5550447999267,415.8383935999591,415.8383935999591,415.8383935999591,,416.2063181999838,m,416.20674759999383,416.222345200018,417.22284760000184,417.206650899956,0.659542900044471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,29,2,118,2,,,,,,,,,417.22284760000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.207002799958,417.22284760000184,417.70633259997703,417.70633259997703,417.70633259997703,417.70633259997703,417.72294659994077,418.00661159993615,418.00661159993615,418.00661159993615,,418.3242551999865,z,418.3246789999539,418.3402095999336,419.3405097000068,419.3245309999911,0.6082574999891222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,29,3,119,3,,,,,,,,,419.3405097000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.32488299999386,419.3405097000068,419.82423879997805,419.82423879997805,419.82423879997805,419.82423879997805,419.8408513999311,420.1242231000215,420.1242231000215,420.1242231000215,420.9248905000277,420.90834740002174,None,420.90853699995205,420.9248905000277,421.92537589999847,421.90922029991634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,421.92537589999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9095684000058,421.92537589999847,422.42549179994967,422.42549179994967,422.42549179994967,422.42549179994967,422.42549179994967,422.7257395000197,422.7257395000197,422.7257395000197,,423.159775899956,z,423.1602004999295,423.17591360001825,424.17635780002456,424.16010259999894,0.7196800999809057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,30,1,121,1,,,,,,,,,424.17635780002456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.1604511999758,424.17635780002456,424.66007199999876,424.66007199999876,424.66007199999876,424.66007199999876,424.6766164000146,424.96026109997183,424.96026109997183,424.96026109997183,,425.14399889996275,m,425.1444343000185,425.1601417999482,426.1606548000127,426.1446211999282,0.4826891999691725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,30,2,122,2,,,,,,,,,426.1606548000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.14496659999713,426.1606548000127,426.64428659994155,426.64428659994155,426.64428659994155,426.64428659994155,426.6609606000129,426.9443717999384,426.9443717999384,426.9443717999384,,427.26226839993615,z,427.2627053000033,427.27826880000066,428.2785868999781,428.2624032999156,0.6171844000928104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,30,3,123,0,,,,,,,,,428.2785868999781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.26274889998604,428.2785868999781,428.76231549994554,428.76231549994554,428.76231549994554,428.76231549994554,428.77900949993636,429.0621802000096,429.0621802000096,429.0621802000096,,429.3134335000068,m,429.31392240000423,429.3290721999947,430.3297106999671,430.3133566000033,0.5470077000791207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,31,0,124,2,,,,,,,,,430.3297106999671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.3137480999576,430.3297106999671,430.81367760000285,430.81367760000285,430.81367760000285,430.81367760000285,430.8299499999266,431.1133977000136,431.1133977000136,431.1133977000136,,431.4306358000031,z,431.43106380000245,431.4468110000016,432.4473206999246,432.43086039996706,0.604424100019969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,31,1,125,1,,,,,,,,,432.4473206999246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.43120889994316,432.4473206999246,432.9312905999832,432.9312905999832,432.9312905999832,432.9312905999832,432.9475638999138,433.2310805999441,433.2310805999441,433.2310805999441,,433.56531149998773,m,433.565736599965,433.5813379000174,434.5818912999239,434.5653921000194,0.6266489999834448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,31,2,126,3,,,,,,,,,434.5818912999239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.56573889998253,434.5818912999239,435.065448999987,435.065448999987,435.065448999987,435.065448999987,435.08205550001003,435.3654216999421,435.3654216999421,435.3654216999421,,435.4993655999424,z,435.4997945999494,435.51570280001033,436.5161059999373,436.49986709991936,0.4327428999822587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,31,3,127,0,,,,,,,,,436.5161059999373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.5002178000286,436.5161059999373,436.99995690002106,436.99995690002106,436.99995690002106,436.99995690002106,437.0166243999265,437.29987089999486,437.29987089999486,437.29987089999486,,437.43380989995785,m,437.4342471000273,437.4499134999933,438.4503915000241,438.4340876999777,0.42270979995373636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,32,0,128,1,,,,,,,,,438.4503915000241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.4344374999637,438.4503915000241,438.93431779998355,438.93431779998355,438.93431779998355,438.93431779998355,438.9509428999154,439.2340242000064,439.2340242000064,439.2340242000064,,439.31863009999506,m,439.3191165999742,439.3343352000229,440.3347033999162,440.31851889996324,0.37566669995430857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,32,1,129,2,,,,,,,,,440.3347033999162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3188769000117,440.3347033999162,440.8183112000115,440.8183112000115,440.8183112000115,440.8183112000115,440.8349290000042,441.118443400017,441.118443400017,441.118443400017,,441.38588810001966,z,441.3863143000053,441.4019406000152,442.40253690001555,442.38619520002976,0.5557179999304935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,32,2,130,0,,,,,,,,,442.40253690001555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3865394999739,442.40253690001555,442.88637580000795,442.88637580000795,442.88637580000795,442.88637580000795,442.9026896000141,443.18620569992345,443.18620569992345,443.18620569992345,,443.3535932999803,m,443.35401070001535,443.3694914999651,444.37004009995144,444.35393230000045,0.4627707999898121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,32,3,131,3,,,,,,,,,444.37004009995144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.3542793999659,444.37004009995144,444.8539753999794,444.8539753999794,444.8539753999794,444.8539753999794,444.870358999935,445.1536850000266,445.1536850000266,445.1536850000266,,445.371455400018,z,445.37187879998237,445.38742209994234,446.38774129992817,446.37157560000196,0.512028899975121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,33,0,132,1,,,,,,,,,446.38774129992817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.37194629991427,446.38774129992817,446.87182919995394,446.87182919995394,446.87182919995394,446.87182919995394,446.888048099936,447.17164690000936,447.17164690000936,447.17164690000936,,447.42240259994287,m,447.4228511999827,447.43815499998163,448.4390341999242,448.4225458999863,0.5497371000237763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,stranger,0,Z,,,,,,,,,33,1,133,3,,,,,,,,,448.4390341999242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.42289009992965,448.4390341999242,448.92250069999136,448.92250069999136,448.92250069999136,448.92250069999136,448.9392967999447,449.22262170002796,449.22262170002796,449.22262170002796,,449.3901952999877,z,449.3906136000296,449.4059226999525,450.4065413000062,450.3902973999502,0.4554417999461293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,33,2,134,0,,,,,,,,,450.4065413000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.39064629992936,450.4065413000062,450.89035499992315,450.89035499992315,450.89035499992315,450.89035499992315,450.90704439999536,451.190409099916,451.190409099916,451.190409099916,,451.52444820001256,m,451.5248757000081,451.54066699999385,452.5408858000301,452.52472969994415,0.6308308999286965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,33,3,135,2,,,,,,,,,452.5408858000301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.52508079994004,452.5408858000301,453.0248417999828,453.0248417999828,453.0248417999828,453.0248417999828,453.0414787000045,453.32463149994146,453.32463149994146,453.32463149994146,,453.4585923999548,m,453.45901939994656,453.4747078999644,454.4752013999969,454.45905379997566,0.4324423000216484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
triangle.png,you,1,M,,,,,,,,,34,0,136,1,,,,,,,,,454.4752013999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.45940339996014,454.4752013999969,454.958967100014,454.958967100014,454.958967100014,454.958967100014,454.97567419998813,455.2590836000163,455.2590836000163,455.2590836000163,,455.4598287999397,z,455.46026049996726,455.47577020002063,456.47617629996967,456.46009700000286,0.48728639993350953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,you,0,Z,,,,,,,,,34,1,137,2,,,,,,,,,456.47617629996967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.46045329992194,456.47617629996967,456.9599084999645,456.9599084999645,456.9599084999645,456.9599084999645,456.9767142999917,457.2598492000252,457.2598492000252,457.2598492000252,,457.61090289999265,z,457.6113223999273,457.6270387999248,458.62750349997077,458.6111511000199,0.6493924000533298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
square.png,stranger,1,M,,,,,,,,,34,2,138,0,,,,,,,,,458.62750349997077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.61149669997394,458.62750349997077,459.11132050002925,459.11132050002925,459.11132050002925,459.11132050002925,459.12768279993907,459.4111996999709,459.4111996999709,459.4111996999709,,459.62840940000024,m,459.6288547000149,459.64427449996583,460.6452346999431,460.62883449997753,0.5108387999935076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_7,001,2024-11-28_13h32.31.371,untitled,2024.1.5,None,2024-11-28 13h32.45.696041 +0530,
