stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,text_16.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,3,0,12,2,1175.3999093000311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.383854100015,1175.3999093000311,1175.8834321000613,1175.8834321000613,1175.8834321000613,1175.8834321000613,1175.9001404000446,1176.1836446999805,1176.1836446999805,1176.1836446999805,1176.584358699969,z,0.6867228999035433,None,1176.5848012999631,1176.600334799965,1177.6010113999946,1177.5845811000327,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,3,1,13,1,1177.6010113999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.5849310000194,1177.6010113999946,1178.0848076000111,1178.0848076000111,1178.0848076000111,1178.0848076000111,1178.101430800045,1178.3845478000585,1178.3845478000585,1178.3845478000585,1178.8019820000045,m,0.7017615999793634,None,1178.8024322000565,1178.8180534000276,1179.818455300061,1179.8025023000082,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,3,2,14,0,1179.818455300061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.8028623999562,1179.818455300061,1180.3023948000045,1180.3023948000045,1180.3023948000045,1180.3023948000045,1180.3190157000208,1180.6023202999495,1180.6023202999495,1180.6023202999495,1181.1368676000275,z,0.8318905000342056,None,1181.1373012999538,1181.1525754999602,1182.1534588000504,1182.1369102000026,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,3,3,15,3,1182.1534588000504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.137272699969,1182.1534588000504,1182.637114000041,1182.637114000041,1182.637114000041,1182.637114000041,1182.6535479000304,1182.9369225000264,1182.9369225000264,1182.9369225000264,1183.5045561000006,m,0.8573167999275029,None,1183.505005700048,1183.5205032000085,1184.5210767999524,1184.5050468000118,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,4,0,16,3,1184.5210767999524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.5054008000297,1184.5210767999524,1185.00477270002,1185.00477270002,1185.00477270002,1185.00477270002,1185.0214680000208,1185.3049824000336,1185.3049824000336,1185.3049824000336,1185.872614299995,z,0.8574608999770135,None,1185.8730648000492,1185.888512799982,1186.8888522000052,1186.8726050000405,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,4,1,17,0,1186.8888522000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.8729892000556,1186.8888522000052,1187.3726860999595,1187.3726860999595,1187.3726860999595,1187.3726860999595,1187.3892799000023,1187.6728651999729,1187.6728651999729,1187.6728651999729,1188.1236962999683,m,0.7414526999928057,None,1188.124145800015,1188.1395165000577,1189.1401974000037,1189.1239274999825,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,4,2,18,2,1189.1401974000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.1242796999868,1189.1401974000037,1189.6238253000192,1189.6238253000192,1189.6238253000192,1189.6238253000192,1189.6405353000155,1189.9238732999656,1189.9238732999656,1189.9238732999656,1190.4081427999772,z,0.770787899964489,None,1190.4085801000474,1190.4243019999703,1191.424618100049,1191.408525499981,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,4,3,19,1,1191.424618100049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.4088859000476,1191.424618100049,1191.908332800027,1191.908332800027,1191.908332800027,1191.908332800027,1191.9251116999658,1192.2085474999622,1192.2085474999622,1192.2085474999622,1192.676042499952,m,0.7539112999802455,None,1192.6764821000397,1192.691988699953,1193.6926150999498,1193.676315400051,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,5,0,20,3,1193.6926150999498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.6766714999685,1193.6926150999498,1194.1764916999964,1194.1764916999964,1194.1764916999964,1194.1764916999964,1194.1927902000025,1194.4762223999714,1194.4762223999714,1194.4762223999714,1195.1274873999646,m,0.9445356000214815,None,1195.1279262000462,1195.1432109000161,1196.143792900024,1196.127462400007,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,5,1,21,2,1196.143792900024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.1278260999825,1196.143792900024,1196.6274694000604,1196.6274694000604,1196.6274694000604,1196.6274694000604,1196.644099600031,1196.9274958999595,1196.9274958999595,1196.9274958999595,1197.5285312000196,z,0.8953052000142634,None,1197.5289848999819,1197.544343400048,1198.5451920999913,1198.5289969999576,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,5,2,22,1,1198.5451920999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.5293485999573,1198.5451920999913,1199.028875799966,1199.028875799966,1199.028875799966,1199.028875799966,1199.045247400063,1199.3288715999806,1199.3288715999806,1199.3288715999806,1199.9463895000517,m,0.9010577000444755,None,1199.946826200001,1199.9624274000525,1200.9630154999904,1200.9467097000452,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,5,3,23,0,1200.9630154999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.947068599984,1200.9630154999904,1201.4466734000016,1201.4466734000016,1201.4466734000016,1201.4466734000016,1201.4631025999552,1201.7464540000074,1201.7464540000074,1201.7464540000074,1202.1643054999877,m,0.7116571000078693,None,1202.1647626999766,1202.180125999963,1203.1808894999558,1203.1644562999718,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,6,0,24,3,1203.1808894999558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.1648074999684,1203.1808894999558,1203.6644345000386,1203.6644345000386,1203.6644345000386,1203.6644345000386,1203.681003100006,1203.964441100019,1203.964441100019,1203.964441100019,1204.7487192000262,None,,,1204.7489211000502,1204.7650267999852,1205.7652372999582,1205.7490954999812,1204.7650267999852,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,6,1,25,2,1205.7652372999582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.749463199987,1205.7652372999582,1206.2658240000019,1206.2658240000019,1206.2658240000019,1206.2658240000019,1206.2658240000019,1206.565721699968,1206.565721699968,1206.565721699968,1206.933372600004,z,0.6565266000106931,None,1206.9338187000249,1206.949242200004,1207.9498680999968,1207.9337931000628,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,6,2,26,0,1207.9498680999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.9341485999757,1207.9498680999968,1208.4335079999873,1208.4335079999873,1208.4335079999873,1208.4335079999873,1208.4501809000503,1208.7336328000529,1208.7336328000529,1208.7336328000529,1209.3013750000391,m,0.8649820000864565,None,1209.3018102999777,1209.3171584999654,1210.3177562999772,1210.3014170000097,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,6,3,27,1,1210.3177562999772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.3017800999805,1210.3177562999772,1210.8013288000366,1210.8013288000366,1210.8013288000366,1210.8013288000366,1210.8179155000253,1211.1015400000615,1211.1015400000615,1211.1015400000615,1211.6191950000357,z,0.8163894999306649,None,1211.6196326999925,1211.6352905000094,1212.6356347999536,1212.619480399997,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,7,0,28,2,1212.6356347999536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.6198355000233,1212.6356347999536,1213.1192959999898,1213.1192959999898,1213.1192959999898,1213.1192959999898,1213.13626509998,1213.4192844999488,1213.4192844999488,1213.4192844999488,1213.5700974999927,m,0.4473584999796003,None,1213.5705332000507,1213.5861800999846,1214.5866202999605,1214.5705491000554,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,7,1,29,1,1214.5866202999605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.5709049999714,1214.5866202999605,1215.0702224000124,1215.0702224000124,1215.0702224000124,1215.0702224000124,1215.0869099999545,1215.3704349000473,1215.3704349000473,1215.3704349000473,1215.7378356000409,m,0.6519923000596464,None,1215.7382854999742,1215.7536990999943,1216.7542583000613,1216.7381327999756,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,7,2,30,0,1216.7542583000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.7384902000194,1216.7542583000613,1217.2383438999532,1217.2383438999532,1217.2383438999532,1217.2383438999532,1217.2547154000495,1217.5381012000144,1217.5381012000144,1217.5381012000144,1217.6389399999753,m,0.38842239999212325,None,1217.63943380001,1217.6547155999579,1218.6554231999908,1218.6390995000256,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,7,3,31,3,1218.6554231999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.6394587999675,1218.6554231999908,1219.1392905999674,1219.1392905999674,1219.1392905999674,1219.1392905999674,1219.155914300005,1219.4390606000088,1219.4390606000088,1219.4390606000088,1219.990122999996,z,0.8424597000703216,None,1219.9905586000532,1220.0060111000203,1221.0066806999967,1220.9903535000049,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,8,0,32,3,1221.0066806999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.9907056000084,1221.0066806999967,1221.4904276999878,1221.4904276999878,1221.4904276999878,1221.4904276999878,1221.5069956999505,1221.790096099954,1221.790096099954,1221.790096099954,1222.174693100038,m,0.6798789000604302,None,1222.1751399999484,1222.190337399952,1223.191002800013,1223.1750028999522,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,8,1,33,1,1223.191002800013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.175479699974,1223.191002800013,1223.6746812999481,1223.6746812999481,1223.6746812999481,1223.6746812999481,1223.691279700026,1223.9745783000253,1223.9745783000253,1223.9745783000253,1224.2589483000338,m,0.5703988999594003,None,1224.2593974999618,1224.2749159999657,1225.2755161999958,1225.259381199954,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,8,2,34,2,1225.2755161999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.2597352999728,1225.2755161999958,1225.7590134999482,1225.7590134999482,1225.7590134999482,1225.7590134999482,1225.7756181999575,1226.0592403999763,1226.0592403999763,1226.0592403999763,1226.4766069999896,z,0.7155419999035075,None,1226.4770491999807,1226.4924624999985,1227.4932358999504,1227.47692809999,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,8,3,35,0,1227.4932358999504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.4772981000133,1227.4932358999504,1227.9768493999727,1227.9768493999727,1227.9768493999727,1227.9768493999727,1227.993691300042,1228.2769539,1228.2769539,1228.2769539,1228.8778840999585,m,0.892920900019817,None,1228.8783420999534,1228.8937794000376,1229.8941620000405,1229.8779522000114,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,9,0,36,3,1229.8941620000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.8783268999541,1229.8941620000405,1230.3781638999935,1230.3781638999935,1230.3781638999935,1230.3781638999935,1230.3945979999844,1230.6782335999887,1230.6782335999887,1230.6782335999887,1231.0455966000445,z,0.6642629000125453,None,1231.0460367000196,1231.061643299996,1232.0620937000494,1232.0459742000094,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,9,1,37,2,1232.0620937000494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.0463318000548,1232.0620937000494,1232.5457635000348,1232.5457635000348,1232.5457635000348,1232.5457635000348,1232.5624378999928,1232.8457955999766,1232.8457955999766,1232.8457955999766,1233.2136365000624,m,0.6566948000108823,None,1233.2140736000147,1233.2294880000409,1234.2299870999996,1234.2138349000597,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,9,2,38,0,1234.2299870999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.2141982000321,1234.2299870999996,1234.7137448999565,1234.7137448999565,1234.7137448999565,1234.7137448999565,1234.730334599968,1235.0136535000056,1235.0136535000056,1235.0136535000056,1235.4481927000452,m,0.7288257000036538,None,1235.448638599948,1235.46375850006,1236.4645955000306,1236.4480986000272,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,9,3,39,1,1236.4645955000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.448455799953,1236.4645955000306,1236.9481470000464,1236.9481470000464,1236.9481470000464,1236.9481470000464,1236.9648490999825,1237.2483480999945,1237.2483480999945,1237.2483480999945,1237.5658747999696,m,0.6103167999535799,None,1237.5663228000049,1237.5818186999531,1238.5823665000498,1238.5661911000498,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,10,0,40,0,1238.5823665000498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.566548599978,1238.5823665000498,1239.0658744999673,1239.0658744999673,1239.0658744999673,1239.0658744999673,1239.0827269000001,1239.365842900006,1239.365842900006,1239.365842900006,1239.7667759000324,m,0.6932034000055864,None,1239.7672188000288,1239.7827535000397,1240.7832976999925,1240.7670704999473,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,10,1,41,2,1240.7832976999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.7674274999881,1240.7832976999925,1241.2669979999773,1241.2669979999773,1241.2669979999773,1241.2669979999773,1241.2838912999723,1241.5672505999682,1241.5672505999682,1241.5672505999682,1241.9513620999642,z,0.6710386000340804,None,1241.9518037999514,1241.9672049999936,1242.9679032999557,1242.9517702000448,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,10,2,42,1,1242.9679032999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.9521320000058,1242.9679032999557,1243.4515356000047,1243.4515356000047,1243.4515356000047,1243.4515356000047,1243.4680401999503,1243.751420399989,1243.751420399989,1243.751420399989,1244.1525451999623,m,0.6942847999744117,None,1244.1529881999595,1244.1685418999987,1245.168832299998,1245.1528761000372,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,10,3,43,3,1245.168832299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.1532299000537,1245.168832299998,1245.6526503999485,1245.6526503999485,1245.6526503999485,1245.6526503999485,1245.6692240999546,1245.952759000007,1245.952759000007,1245.952759000007,1246.453527900041,z,0.797431799932383,None,1246.4539715000428,1246.4696938999696,1247.4702133999672,1247.4537441000575,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
