stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,desirable self,0,Z,,,,,,,,,3,3,15,2,,,,,942.3972957000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.3814045999898,942.3972957000369,942.880996700027,942.880996700027,942.880996700027,942.880996700027,942.8979384000413,943.1812600999838,943.1812600999838,943.1812600999838,,943.348594399984,m,943.3488202999579,943.3645911000203,944.3651494999649,944.348967500031,0.45179899991489947,None,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,4,0,16,0,,,,,944.3651494999649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.3491980000399,944.3651494999649,944.8490253000055,944.8490253000055,944.8490253000055,944.8490253000055,944.8653994000051,945.1489464000333,945.1489464000333,945.1489464000333,,945.1997850999469,z,945.2000096000265,945.2156097999541,946.2162054999499,946.1999409999698,0.33907330001238734,None,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,4,1,17,1,,,,,946.2162054999499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.2001708999742,946.2162054999499,946.6997846999438,946.6997846999438,946.6997846999438,946.6997846999438,946.7164214999648,946.9997725000139,946.9997725000139,946.9997725000139,947.8002946999623,947.784121899982,None,947.784257799969,947.8002946999623,948.8007715999847,948.7846485000337,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,4,2,18,3,,,,,948.8007715999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.7848834999604,948.8007715999847,949.3011440000264,949.3011440000264,949.3011440000264,949.3011440000264,949.3011440000264,949.6012657999527,949.6012657999527,949.6012657999527,,949.6852974999929,m,949.6855240999721,949.7011421000352,950.7015403000405,950.685348900035,0.3682285000104457,None,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,4,3,19,2,,,,,950.7015403000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.6855887999991,950.7015403000405,951.1854463999625,951.1854463999625,951.1854463999625,951.1854463999625,951.2020418000175,,,,,951.4528298999649,m,951.453054600046,951.4688898000168,952.469540799968,952.4532163999975,0.2600512000499293,None,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.4532660000259,952.469540799968,952.469540799968,960.2575877000345,space,7.787240799982101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,0,0,0,0,960.273147800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.2629485999933,960.273147800006,960.7569948999444,960.7569948999444,960.7569948999444,960.7569948999444,960.7738095000386,961.0568637000397,961.0568637000397,961.0568637000397,961.1077864000108,z,0.33595970005262643,None,961.1084843999706,961.1237293999875,962.1244215000188,962.1080279999878,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,0,1,1,2,962.1244215000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.1083798999898,962.1244215000188,962.6080652000383,962.6080652000383,962.6080652000383,962.6080652000383,962.6245125000132,962.907836999977,962.907836999977,962.907836999977,963.0588836000534,m,0.4489056000020355,None,963.0593284999486,963.0748227000004,964.0753016000381,964.0590860999655,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,0,2,2,1,964.0753016000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.0594378999667,964.0753016000381,964.5591953999829,964.5591953999829,964.5591953999829,964.5591953999829,964.5755950999446,964.8591807000339,964.8591807000339,964.8591807000339,964.892988699954,m,0.3249931000173092,None,964.8934146999381,964.9091277000261,965.9094704999588,965.8935335000278,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,0,3,3,3,965.9094704999588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.89390679996,965.9094704999588,966.3934139000485,966.3934139000485,966.3934139000485,966.3934139000485,966.4098134000087,966.6933140000328,966.6933140000328,966.6933140000328,966.6773593999678,z,0.2762104000430554,None,966.6777938000159,966.6933140000328,967.693900299957,967.6775864999508,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,1,0,4,2,967.693900299957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6779436999932,967.693900299957,968.1778242000146,968.1778242000146,968.1778242000146,968.1778242000146,968.1943110999418,968.4776298999786,968.4776298999786,968.4776298999786,968.4784164000303,m,0.2911436000140384,None,968.4788425000152,968.4943807000527,969.4948550999397,969.4783302999567,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,1,1,5,1,969.4948550999397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.4786837999709,969.4948550999397,969.9783660999965,969.9783660999965,969.9783660999965,969.9783660999965,969.9950708999531,970.2784125000471,970.2784125000471,970.2784125000471,970.2627741999459,m,0.2737832999555394,None,970.263192399987,970.2784125000471,971.2791354999645,971.2628812999465,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,1,2,6,3,971.2791354999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.2632397999987,971.2791354999645,971.762629600009,971.762629600009,971.762629600009,971.762629600009,971.779263000004,972.0626920999493,972.0626920999493,972.0626920999493,972.0801857999759,z,0.30178729991894215,None,972.0806142999791,972.0960187000455,973.096482199966,973.0804639999988,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,1,3,7,0,973.096482199966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0808125999756,973.096482199966,973.5805249999976,973.5805249999976,973.5805249999976,973.5805249999976,973.5968162999488,,,,973.8475974999601,z,0.25191390002146363,None,973.8480334000196,973.863699199981,974.8640218999935,974.8480664000381,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,2,0,8,1,974.8640218999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.84841960005,974.8640218999935,975.348055099952,975.348055099952,975.348055099952,975.348055099952,975.3644357000012,975.6479065000312,975.6479065000312,975.6479065000312,975.7654388999799,z,0.41212720004841685,None,975.7658760000486,975.7814143999713,976.7818693999434,976.7656782999402,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,2,1,9,2,976.7818693999434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.7660308999475,976.7818693999434,977.2657065000385,977.2657065000385,977.2657065000385,977.2657065000385,977.2822248999728,,,,977.5329772999976,m,0.2601139999460429,None,977.5334024999756,977.5490050000371,978.5493053999962,978.5332278000424,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,2,2,10,3,978.5493053999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.5335905000102,978.5493053999962,979.0332689000061,979.0332689000061,979.0332689000061,979.0332689000061,979.0496406999882,979.3330101999454,979.3330101999454,979.3330101999454,979.4339977999916,m,0.399632400018163,None,979.4344638000475,979.4497485000174,980.4504918999737,980.4340145000024,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,2,3,11,0,980.4504918999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.4343632999808,980.4504918999737,980.9342081999639,980.9342081999639,980.9342081999639,980.9342081999639,980.9508769999957,981.2341547999531,981.2341547999531,981.2341547999531,981.218470999971,z,0.27954560006037354,None,981.218905900023,981.2341547999531,982.2347752000205,982.2182294999948,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,3,0,12,0,982.2347752000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.218583800015,982.2347752000205,982.7181868000189,982.7181868000189,982.7181868000189,982.7181868000189,982.7348705000477,983.0183144999901,983.0183144999901,983.0183144999901,983.802338700043,None,,,983.8025301999878,983.8187897000462,984.8194422000088,984.8029974000528,983.8187897000462,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,3,1,13,3,984.8194422000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.8033521999605,984.8194422000088,985.3196187999565,985.3196187999565,985.3196187999565,985.3196187999565,985.3196187999565,985.6194307999685,985.6194307999685,985.6194307999685,986.1041743999813,m,0.7688560000387952,None,986.1046438999474,986.120076399995,987.1205958999926,987.1043142999988,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,3,2,14,2,987.1205958999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.1046696000267,987.1205958999926,987.6040424000239,987.6040424000239,987.6040424000239,987.6040424000239,987.6206272999989,987.9043225999922,987.9043225999922,987.9043225999922,987.9381746000145,z,0.3293783999979496,None,987.9386109999614,987.9542933000484,988.9550256000366,988.9386188000208,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,3,3,15,1,988.9550256000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.9389744000509,988.9550256000366,989.438364499947,989.438364499947,989.438364499947,989.438364499947,989.4549924000166,989.7383717000484,989.7383717000484,989.7383717000484,989.8560541999759,m,0.40713720000348985,None,989.8564789999509,989.871927900007,990.8723191999597,990.8563055000268,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,4,0,16,1,990.8723191999597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.8566567000234,990.8723191999597,991.356211300008,991.356211300008,991.356211300008,991.356211300008,991.3727728000376,991.6561046999414,991.6561046999414,991.6561046999414,991.6568507000338,z,0.2930356999859214,None,991.6572863999754,991.6726172999479,992.6733146000188,992.6570737999864,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,4,1,17,3,992.6733146000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.6574396999786,992.6733146000188,993.1570209000492,993.1570209000492,993.1570209000492,993.1570209000492,993.1736527000321,993.4569999000523,993.4569999000523,993.4569999000523,993.6745686000213,m,0.5157157001085579,None,993.6750131000299,993.6905406999867,994.6910556999501,994.674672299996,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,4,2,18,0,994.6910556999501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.6750302000437,994.6910556999501,995.174913899973,995.174913899973,995.174913899973,995.174913899973,995.1912233999465,995.4747847999679,995.4747847999679,995.4747847999679,995.9757401000243,z,0.7973454999737442,None,995.9761652000016,995.9917717999779,996.992285400047,996.9758067999501,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,4,3,19,2,996.992285400047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9761583999498,996.992285400047,997.4761281999527,997.4761281999527,997.4761281999527,997.4761281999527,997.4925054999767,997.7758667999879,997.7758667999879,997.7758667999879,997.9435573000228,m,0.45744510006625205,None,997.9439872000366,997.9593350000214,998.959968799958,998.9436014000094,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,5,0,20,1,998.959968799958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.9439591999399,998.959968799958,999.4435079999967,999.4435079999967,999.4435079999967,999.4435079999967,999.4603043999523,999.7436148000415,999.7436148000415,999.7436148000415,1000.5278246999951,None,,,1000.5280295000412,1000.5441772999475,1001.5444284999976,1001.5285192000447,1000.5441772999475,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,5,1,21,2,1001.5444284999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.5289299000287,1001.5444284999976,1002.0451269999612,1002.0451269999612,1002.0451269999612,1002.0451269999612,1002.0451269999612,1002.3448854000308,1002.3448854000308,1002.3448854000308,1002.5124840999488,m,0.4564544999739155,None,1002.5129213000182,1002.5285058999434,1003.5290647000074,1003.5126448000083,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,5,2,22,0,1003.5290647000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.5130855999887,1003.5290647000074,1004.0126153000165,1004.0126153000165,1004.0126153000165,1004.0126153000165,1004.029240099946,1004.3124972999794,1004.3124972999794,1004.3124972999794,1004.5135602999944,m,0.4914601999334991,None,1004.5139965999406,1004.5293217999861,1005.5299546000315,1005.513771399972,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,5,3,23,3,1005.5299546000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.5141255999915,1005.5299546000315,1006.0135706999572,1006.0135706999572,1006.0135706999572,1006.0135706999572,1006.0301975000184,1006.3135796999559,1006.3135796999559,1006.3135796999559,1006.3143277999479,z,0.2914640000090003,None,1006.3147546999389,1006.3304431999568,1007.3308307999978,1007.3147947000107,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,6,0,24,0,1007.3308307999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.315147300018,1007.3308307999978,1007.8145131999627,1007.8145131999627,1007.8145131999627,1007.8145131999627,1007.8312828999478,1008.1146064000204,1008.1146064000204,1008.1146064000204,1008.3153462000191,z,0.49882480001542717,None,1008.3157738000154,1008.3314099999843,1009.3317839000374,1009.3155662999488,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,6,1,25,1,1009.3317839000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.3159208999714,1009.3317839000374,1009.8154629999772,1009.8154629999772,1009.8154629999772,1009.8154629999772,1009.8320986999897,1010.1156951000448,1010.1156951000448,1010.1156951000448,1010.2165138999699,z,0.3940932999830693,None,1010.2169409999624,1010.2323702999856,1011.2327705000062,1011.2165334000019,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,6,2,26,3,1011.2327705000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.2168858000077,1011.2327705000062,1011.7165305999806,1011.7165305999806,1011.7165305999806,1011.7165305999806,1011.7332467000233,1012.0164403000381,1012.0164403000381,1012.0164403000381,1012.3673499999568,z,0.6486644999822602,None,1012.3677796999691,1012.3836137000471,1013.38407619996,1013.3676507000346,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,6,3,27,2,1013.38407619996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.3680056999438,1013.38407619996,1013.8677823999897,1013.8677823999897,1013.8677823999897,1013.8677823999897,1013.884215899976,1014.1677581999684,1014.1677581999684,1014.1677581999684,1014.4520317999413,m,0.5778571999398991,None,1014.4524623999605,1014.4677521999693,1015.4684823999414,1015.4521704999497,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,7,0,28,2,1015.4684823999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.4525279999943,1015.4684823999414,1015.952404199983,1015.952404199983,1015.952404199983,1015.952404199983,1015.9686734999996,1016.2520343000069,1016.2520343000069,1016.2520343000069,1016.3194551999914,m,0.35983329999726266,None,1016.3198761000531,1016.3353668999625,1017.3359768999508,1017.3198818999808,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
