stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,stranger,0,Z,,,,,,,,,56,3,227,2,,,,,,,,,632.5569530000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.5412666000193,632.5569530000212,633.0407525999472,633.0407525999472,633.0407525999472,633.0407525999472,633.057269699988,633.340716799954,633.340716799954,633.340716799954,,633.9752989999251,z,633.975818799925,633.9911357000237,634.9914224999957,634.9752763999859,0.9188385000452399,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,57,0,228,2,,,,,,,,,634.9914224999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.9756292999955,634.9914224999957,635.4751209999667,635.4751209999667,635.4751209999667,635.4751209999667,635.4920352000045,635.7754118000157,635.7754118000157,635.7754118000157,,636.2597669999814,z,636.2601837000111,636.2756057999795,637.276217799983,637.2598955000285,0.7684296000516042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,57,1,229,0,,,,,,,,,637.276217799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2602409999818,637.276217799983,637.7598081999458,637.7598081999458,637.7598081999458,637.7598081999458,637.7764936999884,638.0595897999592,638.0595897999592,638.0595897999592,,638.4273667000234,m,638.427787899971,638.4434249999467,639.4437797999708,639.4276935999515,0.6517177000641823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,57,2,230,1,,,,,,,,,639.4437797999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.4280399000272,639.4437797999708,639.9277649000287,639.9277649000287,639.9277649000287,639.9277649000287,639.9443402999314,640.2274151999736,640.2274151999736,640.2274151999736,,640.3950825999491,m,640.3954982999712,640.4111773000332,641.4115209999727,641.3954302999191,0.45670420001260936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,you,0,Z,,,,,,,,,57,3,231,3,,,,,,,,,641.4115209999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3957771999994,641.4115209999727,641.8952304000268,641.8952304000268,641.8952304000268,641.8952304000268,641.9118524999358,642.1951592999976,642.1951592999976,642.1951592999976,,642.6628411000129,z,642.6632742999354,642.6787876000162,643.6794331999263,643.6633419999853,0.7558366999728605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,you,0,Z,,,,,,,,,58,0,232,3,,,,,,,,,643.6794331999263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.6636899999576,643.6794331999263,644.1632958999835,644.1632958999835,644.1632958999835,644.1632958999835,644.1796037999447,644.4632488000207,644.4632488000207,644.4632488000207,,645.014283800032,z,645.0147002999438,645.0300327999284,646.0305247999495,646.0143019999377,0.8445911000017077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,58,1,233,2,,,,,,,,,646.0305247999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0146462999983,646.0305247999495,646.5142057000194,646.5142057000194,646.5142057000194,646.5142057000194,646.5308348999824,646.8145074999193,646.8145074999193,646.8145074999193,647.6146909999661,647.5985970000038,None,647.598786199931,647.6146909999661,648.6153353999835,648.5991614999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,58,2,234,1,,,,,,,,,648.6153353999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.5995089999633,648.6153353999835,649.1157078000251,649.1157078000251,649.1157078000251,649.1157078000251,649.1157078000251,649.4156041999813,649.4156041999813,649.4156041999813,,649.866686000023,z,649.867106199963,649.8825116999215,650.883093399927,650.8668521000072,0.736345799989067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,58,3,235,0,,,,,,,,,650.883093399927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8671972999582,650.883093399927,651.3668089000275,651.3668089000275,651.3668089000275,651.3668089000275,651.3833798000123,651.6668626000173,651.6668626000173,651.6668626000173,,651.7842313000001,m,651.7846626000246,651.8000392999966,652.8008496999973,652.7843536,0.4093334999633953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,you,0,Z,,,,,,,,,59,0,236,3,,,,,,,,,652.8008496999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.7846981999464,652.8008496999973,653.2845928999595,653.2845928999595,653.2845928999595,653.2845928999595,653.3012228999287,653.5844598999247,653.5844598999247,653.5844598999247,,653.9187827999704,z,653.9192041999195,653.9347724999534,654.935062799952,654.9191149999388,0.6264555000234395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,59,1,237,2,,,,,,,,,654.935062799952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9194580999902,654.935062799952,655.4190418999642,655.4190418999642,655.4190418999642,655.4190418999642,655.4353985999478,655.7189641000004,655.7189641000004,655.7189641000004,,656.286591699929,z,656.2870076999534,656.3026308999397,657.3031699999701,657.2870049999328,0.8606989000691101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,59,2,238,0,,,,,,,,,657.3031699999701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2873496999964,657.3031699999701,657.7867275000317,657.7867275000317,657.7867275000317,657.7867275000317,657.8034009999828,658.0869295999873,658.0869295999873,658.0869295999873,,658.4709100000327,m,658.4713250999339,658.4871148000238,659.487524199998,659.4713997999206,0.6734785999869928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,59,3,239,1,,,,,,,,,659.487524199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4717456999933,659.487524199998,659.9713399999309,659.9713399999309,659.9713399999309,659.9713399999309,659.9877907999326,660.2713516999502,660.2713516999502,660.2713516999502,,660.3887194999261,m,660.3891380999703,660.4047666999977,661.4054962999653,661.3890814000042,0.40178230009041727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3891281000106,661.4054962999653,781.400661899941,781.400661899941,781.4168558999663,792.0900421999395,space,10.674541900050826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0900743999518,792.1070180999814,792.1070180999814,910.2181433999212,space,118.10094350005966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.2181832999922,910.2333487999858,910.2333487999858,910.2333487999858,910.2333487999858,910.2333487999858,910.2333487999858,931.211387099931,space,20.966643899912015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.2114183999365,931.2277903999202,931.2277903999202,935.2804050999694,space,4.047286899993196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,0,0,0,2,,,,,935.2959488999331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.2856345999753,935.2959488999331,935.7799085000297,935.7799085000297,935.7799085000297,935.7799085000297,935.7961759000318,936.0796138999285,936.0796138999285,936.0796138999285,936.5809388000052,z,0.7998236999846995,None,936.5813063000096,936.5964521999704,937.5972595999483,937.58078259998,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,0,1,1,0,,,,,937.5972595999483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.581016400014,937.5972595999483,938.0810178000247,938.0810178000247,938.0810178000247,938.0810178000247,938.0973801999353,938.380758299958,938.380758299958,938.380758299958,939.0484509000089,m,0.9551783000351861,None,939.0486951000057,939.0645570999477,940.0647854999406,940.04860129999,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,0,2,2,1,,,,,940.0647854999406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.048835500027,940.0647854999406,940.5489141999278,940.5489141999278,940.5489141999278,940.5489141999278,940.5655133000109,940.8488571000053,940.8488571000053,940.8488571000053,941.1994744000258,m,0.6387187999207526,None,941.1997246999526,941.2154977000318,942.2160105999792,942.1997682999354,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,0,3,3,3,,,,,942.2160105999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.1999958999222,942.2160105999792,942.6999055999331,942.6999055999331,942.6999055999331,942.6999055999331,942.7163784999866,942.9997379999841,942.9997379999841,942.9997379999841,943.4340956999222,z,0.7323684000875801,None,943.4343427999411,943.4499772000127,944.4507326999446,944.4343432999449,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,1,0,4,2,,,,,944.4507326999446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.43457329995,944.4507326999446,944.9344744000118,944.9344744000118,944.9344744000118,944.9344744000118,944.950824999949,945.2343867999734,945.2343867999734,945.2343867999734,945.835514599923,m,0.8979847999289632,None,945.8357594999252,945.8514235999901,946.8519167000195,946.835758500034,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,1,1,5,3,,,,,946.8519167000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.8359899999341,946.8519167000195,947.3357132999226,947.3357132999226,947.3357132999226,947.3357132999226,947.3523354999488,947.6359702999471,947.6359702999471,947.6359702999471,948.1531443999847,z,0.8116625000257045,None,948.1533897999907,948.1692418999737,949.1697177999886,949.1535313000204,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,1,2,6,1,,,,,949.1697177999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.1537642999319,949.1697177999886,949.6533240999561,949.6533240999561,949.6533240999561,949.6533240999561,949.6700220999774,949.9533702000044,949.9533702000044,949.9533702000044,950.3209071999881,m,0.6588153999764472,None,950.3211495999712,950.337064399966,951.3374098999193,951.3213428999297,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,1,3,7,0,,,,,951.3374098999193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.3215722999303,951.3374098999193,951.821127400035,951.821127400035,951.821127400035,951.821127400035,951.8379099000013,952.1212652999675,952.1212652999675,952.1212652999675,952.7891871000174,z,0.966714599984698,None,952.7894322000211,952.8048266000114,953.8053179000271,953.78921670001,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,2,0,8,0,,,,,953.8053179000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.789449899923,953.8053179000271,954.2890145999845,954.2890145999845,954.2890145999845,954.2890145999845,954.3058215000201,954.5890570000047,954.5890570000047,954.5890570000047,955.373319300008,None,,,955.3734490999486,955.3895030999556,956.3901770999655,956.3737059999257,955.3895030999556,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,2,1,9,3,,,,,956.3901770999655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.373939299956,956.3901770999655,956.8906578000169,956.8906578000169,956.8906578000169,956.8906578000169,956.8906578000169,957.1905591000104,957.1905591000104,957.1905591000104,957.9745752000017,None,,,957.9747078999644,957.9907362000085,958.991358099971,958.9752514000284,957.9907362000085,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,2,2,10,1,,,,,958.991358099971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.9754803000251,958.991358099971,959.4919963999419,959.4919963999419,959.4919963999419,959.4919963999419,959.4919963999419,959.7916940000141,959.7916940000141,959.7916940000141,960.2258937000297,m,0.7324763999786228,None,960.2261390999192,960.242147599929,961.2425074999919,961.2264238999924,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,2,3,11,2,,,,,961.2425074999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.2266548000043,961.2425074999919,961.7262505999533,961.7262505999533,961.7262505999533,961.7262505999533,961.7427662999835,962.0262576999376,962.0262576999376,962.0262576999376,962.4605625999393,z,0.7177434000186622,None,962.4608067999361,962.4765613999916,963.4770393000217,963.46091169992,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,3,0,12,3,,,,,963.4770393000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.4611409999197,963.4770393000217,963.9609612999484,963.9609612999484,963.9609612999484,963.9609612999484,963.9772685000207,964.2608606999274,964.2608606999274,964.2608606999274,964.9450393000152,z,0.9827602000441402,None,964.9452865000349,964.961000100011,965.9617629999993,965.9455810999498,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,3,1,13,1,,,,,965.9617629999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.9458153999876,965.9617629999993,966.445522999973,966.445522999973,966.445522999973,966.445522999973,966.4619344000239,966.7452513999306,966.7452513999306,966.7452513999306,967.2965246000094,m,0.8376767999725416,None,967.2967722000321,967.3123337000143,968.3129565999843,968.2965971999802,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,3,2,14,0,,,,,968.3129565999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.2968276999891,968.3129565999843,968.7965361999813,968.7965361999813,968.7965361999813,968.7965361999813,968.8131794999354,969.096675699926,969.096675699926,969.096675699926,969.4974629000062,z,0.6958407999482006,None,969.4977168999612,969.5132719000103,970.5139344999334,970.497897699941,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,3,3,15,2,,,,,970.5139344999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.4981282999506,970.5139344999334,970.9978817999363,970.9978817999363,970.9978817999363,970.9978817999363,971.014542400022,971.2978296999354,971.2978296999354,971.2978296999354,971.9821527999593,z,0.9730726000852883,None,971.9823951999424,971.9979880999308,972.9986841999926,972.9823448000243,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,4,0,16,3,,,,,972.9986841999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.9825753000332,972.9986841999926,973.4821848999709,973.4821848999709,973.4821848999709,973.4821848999709,973.4990442999406,973.782438699971,973.782438699971,973.782438699971,974.249943499919,z,0.7530822000699118,None,974.2501972999889,974.2659900999861,975.2664550000336,975.2502989999484,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,4,1,17,1,,,,,975.2664550000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.2505274999421,975.2664550000336,975.7503398000263,975.7503398000263,975.7503398000263,975.7503398000263,975.7666877999436,976.0502287999261,976.0502287999261,976.0502287999261,976.6512894999469,m,0.8967122999019921,None,976.651538999984,976.6670798999257,977.6675773999887,977.6514115999453,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,4,2,18,2,,,,,977.6675773999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.6516412999481,977.6675773999887,978.1514623999828,978.1514623999828,978.1514623999828,978.1514623999828,978.1680316999555,978.4514748000074,978.4514748000074,978.4514748000074,979.119186899974,z,0.9574166999664158,None,979.1194316999754,979.1350466000149,980.1357383999275,980.1195414999966,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
