stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,0,Z,,,,,,,,,56,2,226,3,,,,,,,,,516.6922552000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6764805999992,516.6922552000033,517.1761727999983,517.1761727999983,517.1761727999983,517.1761727999983,517.1926053999923,517.4760438999947,517.4760438999947,517.4760438999947,518.2766935999971,518.2599784999911,None,518.2601611999999,518.2766935999971,519.2771004999959,519.2608741000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,56,3,227,0,,,,,,,,,519.2771004999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2612303999922,519.2771004999959,519.7773440000019,519.7773440000019,519.7773440000019,519.7773440000019,519.7773440000019,520.0771486000012,520.0771486000012,520.0771486000012,520.877624899993,520.8612398999976,None,520.8614289999969,520.877624899993,521.8783478999976,521.862254599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,57,0,228,1,,,,,,,,,521.8783478999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8626057999936,521.8783478999976,522.3787588999985,522.3787588999985,522.3787588999985,522.3787588999985,522.3787588999985,522.6786974999995,522.6786974999995,522.6786974999995,,522.7796281999908,z,522.7800571999978,522.7957248000021,523.7959761999955,523.7797944999911,0.3903254000033485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,57,1,229,3,,,,,,,,,523.7959761999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.780144999997,523.7959761999955,524.2798738999991,524.2798738999991,524.2798738999991,524.2798738999991,524.2964761999901,524.5798879999929,524.5798879999929,524.5798879999929,,524.8640412999957,z,524.8644715999981,524.8798537999974,525.8804423999973,525.8643557000032,0.5736501000064891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,57,2,230,0,,,,,,,,,525.8804423999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.864716600001,525.8804423999973,526.3640186999983,526.3640186999983,526.3640186999983,526.3640186999983,526.3806387999939,,,,,526.6312599999947,z,526.6316885999986,526.6472166000021,527.6479196,527.6317626999953,0.26496210000186693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,57,3,231,2,,,,,,,,,527.6479196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.632113899992,527.6479196,528.1314070999942,528.1314070999942,528.1314070999942,528.1314070999942,528.1481196999957,,,,,528.3825889,z,528.3830274999927,528.3985455999937,529.3986364000011,529.3822578999971,0.24634519999381155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,58,0,232,1,,,,,,,,,529.3986364000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3825964999996,529.3986364000011,529.8828387999965,529.8828387999965,529.8828387999965,529.8828387999965,529.8993382999906,,,,,530.05011869999,z,530.0505438999971,530.0659892999975,531.0661319999926,531.0497510999994,0.15464710000378545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,58,1,233,3,,,,,,,,,531.0661319999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0500908999966,531.0661319999926,531.5498381999932,531.5498381999932,531.5498381999932,531.5498381999932,531.5664823999978,,,,,531.7170699999988,z,531.7174991999927,531.7331307999993,532.7339592999924,532.7177927000012,0.16337039999780245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,58,2,234,2,,,,,,,,,532.7339592999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.718143399994,532.7339592999924,533.2174449000013,533.2174449000013,533.2174449000013,533.2174449000013,533.2340408000018,,,,,533.4181183000037,z,533.4185399999988,533.4340799999918,534.4349042999966,534.4187073999929,0.199539499997627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,58,3,235,0,,,,,,,,,534.4349042999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.4190583000018,534.4349042999966,534.9182491999964,534.9182491999964,534.9182491999964,534.9182491999964,534.9348992000014,,,,,535.0854361999955,z,535.0858679999947,535.1015303000022,536.1020463000023,536.0857277000032,0.162398900007247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,59,0,236,3,,,,,,,,,536.1020463000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0860644999921,536.1020463000023,536.5860529999918,536.5860529999918,536.5860529999918,536.5860529999918,536.6025879999943,,,,,536.6701536999899,z,536.6705969000031,536.6859078999987,537.686177399999,537.6697807000019,0.06844689999707043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,59,1,237,2,,,,,,,,,537.686177399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.670123799995,537.686177399999,538.1698758999992,538.1698758999992,538.1698758999992,538.1698758999992,538.1865023999999,,,,,538.4039835000003,z,538.4044082999899,538.4198905999947,539.4205889000004,539.4045249999908,0.22346870000183117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,59,2,238,0,,,,,,,,,539.4205889000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4048805999919,539.4205889000004,539.9040839999943,539.9040839999943,539.9040839999943,539.9040839999943,539.9207312999933,,,,,540.1214117999916,z,540.1218335000012,540.137424799992,541.1379319999978,541.1215746999951,0.20486779999919236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,59,3,239,1,,,,,,,,,541.1379319999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1219127999939,541.1379319999978,541.6216414999944,541.6216414999944,541.6216414999944,541.6216414999944,541.638277799997,,,,,541.8222690999974,z,541.8226906999917,541.8383460999903,542.8389619999944,542.822431099994,0.19938940000429284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8224783999904,542.8389619999944,662.8339372999908,662.8339372999908,662.850506799994,685.7798025999946,space,22.939053199996124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.7798358,685.7967246999906,685.7967246999906,822.6011154000007,space,136.8002359999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.6011549999967,822.6159622999985,822.6159622999985,822.6159622999985,822.6159622999985,822.6159622999985,822.6159622999985,851.3481650000031,space,28.716546199997538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.3482116999949,851.3642340999941,851.3642340999941,853.0989606999938,space,1.7291877000097884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,0,0,0,1,,,,,853.114942500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.1039579999924,853.114942500004,853.5983697999909,853.5983697999909,853.5983697999909,853.5983697999909,853.6146253999905,853.8980583999946,853.8980583999946,853.8980583999946,854.6325971999904,z,1.0305152000073576,None,854.6329639000032,854.6483828999917,855.6489268000005,855.6327242999978,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,0,1,1,3,,,,,855.6489268000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.632958999995,855.6489268000005,856.1327426999924,856.1327426999924,856.1327426999924,856.1327426999924,856.1492496999999,,,,856.3502616000042,z,0.21622000000206754,None,856.3505104999931,856.365919799995,857.3666172999947,857.3504400999955,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,0,2,2,0,,,,,857.3666172999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.3506684000022,857.3666172999947,857.8504598,857.8504598,857.8504598,857.8504598,857.8670784999995,858.1504775999929,858.1504775999929,858.1504775999929,858.3510207999934,z,0.4984318000060739,None,858.3513088000036,858.366993100004,859.3677478000027,859.3514652000013,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,0,3,3,2,,,,,859.3677478000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.3516957999964,859.3677478000027,859.8512295999972,859.8512295999972,859.8512295999972,859.8512295999972,859.8678481999959,,,,860.1190070000011,z,0.2565594999905443,None,860.119254499994,860.1347702999919,861.1351015999971,861.1188458999968,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,1,0,4,3,,,,,861.1351015999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.1190739000012,861.1351015999971,861.6188111999945,861.6188111999945,861.6188111999945,861.6188111999945,861.6355170000024,861.9189693999942,861.9189693999942,861.9189693999942,861.969597000003,z,0.3418720000045141,None,861.9698417000036,861.9856199999922,862.9863046999963,862.9700081999908,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,1,1,5,0,,,,,862.9863046999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.9702352000022,862.9863046999963,863.4697462999902,863.4697462999902,863.4697462999902,863.4697462999902,863.4863589000015,863.769827600001,863.769827600001,863.769827600001,863.8372407999996,z,0.35215920000337064,None,863.8374853999994,863.853248600004,864.8538230999984,864.8375818999921,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,1,2,6,1,,,,,864.8538230999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.8378093999927,864.8538230999984,865.3373678999924,865.3373678999924,865.3373678999924,865.3373678999924,865.3542222999968,865.6374828999978,865.6374828999978,865.6374828999978,865.6215317000024,z,0.2703999999939697,None,865.6217590000015,865.6374828999978,866.6380592999922,866.6218415999901,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,1,3,7,2,,,,,866.6380592999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.6220677999954,866.6380592999922,867.1217073000007,867.1217073000007,867.1217073000007,867.1217073000007,867.1383639999985,867.4218040999986,867.4218040999986,867.4218040999986,867.4556386999902,m,0.3261512000026414,None,867.4558834999916,867.4718584999937,868.4723968000035,868.4560954999906,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,2,0,8,2,,,,,868.4723968000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.4563238999981,868.4723968000035,868.9560409999976,868.9560409999976,868.9560409999976,868.9560409999976,868.972663099994,,,,869.1400502000033,z,0.18049319999408908,None,869.140307099995,869.156063699993,870.1565018999972,870.1402903999988,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,2,1,9,3,,,,,870.1565018999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.1405184000032,870.1565018999972,870.6403376999951,870.6403376999951,870.6403376999951,870.6403376999951,870.6568853999925,,,,870.9077320999932,z,0.26427759999933187,None,870.9079764999915,870.9235546999989,871.9238459999906,871.9078123999934,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,2,2,10,0,,,,,871.9238459999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.9080388000002,871.9238459999906,872.4080327999982,872.4080327999982,872.4080327999982,872.4080327999982,872.4242721999908,872.7077061000018,872.7077061000018,872.7077061000018,872.8584565999918,z,0.4437341999873752,None,872.8587026000023,872.8745656999963,873.8751357000001,873.8588389999932,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,2,3,11,1,,,,,873.8751357000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.8590678999899,873.8751357000001,874.3586445999972,874.3586445999972,874.3586445999972,874.3586445999972,874.3753878999996,,,,874.5763873999967,z,0.21458860000711866,None,874.576630800002,874.5920907999971,875.5925335999927,875.5762961,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,3,0,12,3,,,,,875.5925335999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5765231999976,875.5925335999927,876.0763180999929,876.0763180999929,876.0763180999929,876.0763180999929,876.0929405999923,876.376259800003,876.376259800003,876.376259800003,876.360603699999,z,0.26812589999462944,None,876.3608448000014,876.376259800003,877.3770141999994,877.3604859000043,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,3,1,13,2,,,,,877.3770141999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3607133000041,877.3770141999994,877.8603352999926,877.8603352999926,877.8603352999926,877.8603352999926,877.8769317999977,878.1604480999958,878.1604480999958,878.1604480999958,878.3114486999984,z,0.4491063000023132,None,878.3116945999936,878.327317599993,879.3279384999914,879.3115543000022,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,3,2,14,0,,,,,879.3279384999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3117810999975,879.3279384999914,879.811658199993,879.811658199993,879.811658199993,879.811658199993,879.8280663999903,880.111717199994,880.111717199994,880.111717199994,880.195475799992,m,0.37708020000718534,None,880.1957257000031,880.21155919999,881.2120074999984,881.19584819999,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,3,3,15,1,,,,,881.2120074999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.1960738999915,881.2120074999984,881.6959437999903,881.6959437999903,881.6959437999903,881.6959437999903,881.7122766999964,881.9958083999954,881.9958083999954,881.9958083999954,882.063158399993,m,0.3652226999984123,None,882.0634007999906,882.0791222999978,883.0798725999921,883.0636751999991,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,4,0,16,1,,,,,883.0798725999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.0639034999913,883.0798725999921,883.5635202999983,883.5635202999983,883.5635202999983,883.5635202999983,883.5802445000008,883.8634946999955,883.8634946999955,883.8634946999955,883.8477138000017,z,0.281363699992653,None,883.8479556999955,883.8634946999955,884.8641492000024,884.8477415999951,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,4,1,17,2,,,,,884.8641492000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.8479691999964,884.8641492000024,885.3475819000014,885.3475819000014,885.3475819000014,885.3475819000014,885.3644830999983,885.6476137999998,885.6476137999998,885.6476137999998,885.7819607999991,z,0.42957619999651797,None,885.7822048999951,885.7977187999932,886.7982925999968,886.7820530000026,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,4,2,18,0,,,,,886.7982925999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.7822847999923,886.7982925999968,887.281949199998,887.281949199998,887.281949199998,887.281949199998,887.2985413999995,887.5819740000006,887.5819740000006,887.5819740000006,887.5661569999938,z,0.2699261999950977,None,887.5663993999915,887.5819740000006,888.5824639999919,888.566550699994,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
