stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,3,1,13,3,,,,,980.1242118000519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.108273299993,980.1242118000519,980.6079287000466,980.6079287000466,980.6079287000466,980.6079287000466,980.62427879998,,,,980.7587158000097,m,0.14634059998206794,None,980.7589653000468,980.774460399989,981.7749478999758,981.758713999996,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,3,2,14,1,,,,,981.7749478999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7589476000285,981.7749478999758,982.2587750999955,982.2587750999955,982.2587750999955,982.2587750999955,982.2753343000077,,,,982.5095211999724,z,0.2472708000568673,None,982.5097702000057,982.5255806000205,983.5257821000414,983.5096391999396,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,3,3,15,2,,,,,983.5257821000414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.509871999966,983.5257821000414,984.0099410000257,984.0099410000257,984.0099410000257,984.0099410000257,984.0265108000021,,,,984.1771127999527,z,0.16400490002706647,None,984.17736099998,984.1929043999407,985.1935080999974,985.1772153000347,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,4,0,16,1,,,,,985.1935080999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.1774491999531,985.1935080999974,985.6772466000402,985.6772466000402,985.6772466000402,985.6772466000402,985.693952200003,,,,985.8946224000538,m,0.20877989998552948,None,985.8948771000141,985.9104113000212,986.9109568999847,986.8945970999775,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,4,1,17,3,,,,,986.9109568999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.8948304000078,986.9109568999847,987.3948321000207,987.3948321000207,987.3948321000207,987.3948321000207,987.4111824999563,987.6947357000317,987.6947357000317,987.6947357000317,987.7118713000091,m,0.3068750000093132,None,987.7121203000424,987.7279450000497,988.7284198999405,988.712272600038,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,4,2,18,0,,,,,988.7284198999405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.712507499964,988.7284198999405,989.2124066000106,989.2124066000106,989.2124066000106,989.2124066000106,989.2285886999452,,,,989.2795582000399,m,0.06100310001056641,None,989.2798060999485,989.2955519999377,990.2960844000336,990.2796688999515,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,4,3,19,2,,,,,990.2960844000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.2799037999939,990.2960844000336,990.7798772000242,990.7798772000242,990.7798772000242,990.7798772000242,990.7964678000426,,,,990.8639265999664,z,0.0735634999582544,None,990.8641732999822,990.8795506999595,991.8804326000391,991.8640546000097,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.8641017000191,991.8804326000391,991.8804326000391,993.248442400014,space,1.3612900000298396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,0,0,0,1,993.2643535999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.2535209000343,993.2643535999814,993.747993899975,993.747993899975,993.747993899975,993.747993899975,993.7645256000105,994.0480778999627,994.0480778999627,994.0480778999627,994.1819621999748,m,0.43011140008457005,None,994.1826498999726,994.198001199984,995.1985761999385,995.1823172000004,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,0,1,1,2,995.1985761999385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.1826777999522,995.1985761999385,995.6823244999396,995.6823244999396,995.6823244999396,995.6823244999396,995.6986794000259,995.982248299988,995.982248299988,995.982248299988,995.9663593999576,m,0.2713362000649795,None,995.9668002999388,995.982248299988,996.9827017999487,996.9664782000473,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,0,2,2,0,996.9827017999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9668418000219,996.9827017999487,997.4664781000465,997.4664781000465,997.4664781000465,997.4664781000465,997.4831512999954,,,,997.6173135000281,z,0.1436442999402061,None,997.617758700042,997.6332767000422,998.6335497000255,998.6175115000224,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,0,3,3,3,998.6335497000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.617872999981,998.6335497000255,999.1172793000005,999.1172793000005,999.1172793000005,999.1172793000005,999.133859399939,,,,999.2014767000219,m,0.07257770001888275,None,999.2019248999422,999.2172395000234,1000.2178809000179,1000.2015161999734,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,1,0,4,2,1000.2178809000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.2018798999488,1000.2178809000179,1000.701434000046,1000.701434000046,1000.701434000046,1000.701434000046,1000.7182559999637,,,,1000.919003100018,m,0.20414189994335175,None,1000.9194446000038,1000.9349368000403,1001.9351597999921,1001.9189229999902,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,1,1,5,0,1001.9351597999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.919292000006,1001.9351597999921,1002.4188479000004,1002.4188479000004,1002.4188479000004,1002.4188479000004,1002.4357469000388,,,,1002.5700199999847,z,0.14580139995086938,None,1002.570462499978,1002.5857602000469,1003.5860923000146,1003.5700664999895,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,1,2,6,3,1003.5860923000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.5704423999414,1003.5860923000146,1004.06988309999,1004.06988309999,1004.06988309999,1004.06988309999,1004.0866408000002,,,,1004.2206107999664,m,0.14443710003979504,None,1004.2210481000366,1004.2365732999751,1005.2370786999818,1005.2207483999664,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,1,3,7,1,1005.2370786999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.2211708000395,1005.2370786999818,1005.7207103000255,1005.7207103000255,1005.7207103000255,1005.7207103000255,1005.737485300051,,,,1005.9550030999817,m,0.22803019999992102,None,1005.9554464999819,1005.9706489000237,1006.9712765000295,1006.9549191000406,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,2,0,8,3,1006.9712765000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.9552882999415,1006.9712765000295,1007.454889100045,1007.454889100045,1007.454889100045,1007.454889100045,1007.4716407000087,,,,1007.6723891999573,z,0.20226119994185865,None,1007.6728354999796,1007.6883608000353,1008.6888066000538,1008.6724590000231,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,2,1,9,0,1008.6888066000538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.6728214999894,1008.6888066000538,1009.1724962999579,1009.1724962999579,1009.1724962999579,1009.1724962999579,1009.1892548999749,,,,1009.3900453000097,m,0.20141520001925528,None,1009.3904841999756,1009.4057769000065,1010.4061948000453,1010.3902020000387,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,2,2,10,1,1010.4061948000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.3905662000179,1010.4061948000453,1010.8903409000486,1010.8903409000486,1010.8903409000486,1010.8903409000486,1010.9066168999998,,,,1011.1077511999756,z,0.20228299999143928,None,1011.108184200013,1011.1236661999719,1012.1239757000003,1012.1075764000416,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,2,3,11,2,1012.1239757000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1079383000033,1012.1239757000003,1012.6074635999976,1012.6074635999976,1012.6074635999976,1012.6074635999976,1012.6243586000055,,,,1012.7584995999932,m,0.14681339997332543,None,1012.7589341000421,1012.7741316000465,1013.7748628000263,1013.7584407000104,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,3,0,12,0,1013.7748628000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.758803499979,1013.7748628000263,1014.258460800047,1014.258460800047,1014.258460800047,1014.258460800047,1014.2752194999484,1014.5585649999557,1014.5585649999557,1014.5585649999557,1015.3424577999394,None,,,1015.3426566999406,1015.3587652000133,1016.3595226999605,1016.3430883999681,1015.3587652000133,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,3,1,13,1,1016.3595226999605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.34345080005,1016.3595226999605,1016.8601051999722,1016.8601051999722,1016.8601051999722,1016.8601051999722,1016.8601051999722,1017.1597380000167,1017.1597380000167,1017.1597380000167,1017.1937617999502,m,0.32203470007516444,None,1017.1941956999945,1017.2097260999726,1018.2105360999703,1018.1940852999687,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,3,2,14,2,1018.2105360999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.1944468000438,1018.2105360999703,1018.6942060999572,1018.6942060999572,1018.6942060999572,1018.6942060999572,1018.7105805999599,1018.994140899973,1018.994140899973,1018.994140899973,1019.144842299982,m,0.4400744999293238,None,1019.1452740000095,1019.1608287999406,1020.1615203999681,1020.145245200023,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,3,3,15,3,1020.1615203999681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1456097000046,1020.1615203999681,1020.6452693999745,1020.6452693999745,1020.6452693999745,1020.6452693999745,1020.661944200052,1020.9452046999941,1020.9452046999941,1020.9452046999941,1020.9460788000142,z,0.2927814000286162,None,1020.9465128999436,1020.9619279999752,1021.9624194999924,1021.9459335999563,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,4,0,16,3,1021.9624194999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.9462970000459,1021.9624194999924,1022.445999699994,1022.445999699994,1022.445999699994,1022.445999699994,1022.462702000048,,,,1022.646861199988,m,0.18681910005398095,None,1022.6473075000104,1022.6625341000035,1023.663182200049,1023.6470775000053,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,4,1,17,1,1023.663182200049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.647443599999,1023.663182200049,1024.147002200014,1024.147002200014,1024.147002200014,1024.147002200014,1024.163527800003,,,,1024.3144783000462,m,0.15100840001832694,None,1024.314918500022,1024.330062199966,1025.3305217999732,1025.3144621000392,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,4,2,18,2,1025.3305217999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3148351999698,1025.3305217999732,1025.8144739000127,1025.8144739000127,1025.8144739000127,1025.8144739000127,1025.8308387999423,,,,1025.9318218999542,m,0.11097549996338785,None,1025.9322670999682,1025.9474808999803,1026.9484447999857,1026.9319227000233,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,4,3,19,0,1026.9484447999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9322873000056,1026.9484447999857,1027.4320937000448,1027.4320937000448,1027.4320937000448,1027.4320937000448,1027.4486059000483,1027.731767799938,1027.731767799938,1027.731767799938,1027.966228300007,m,0.5246709999628365,None,1027.9666704999981,1027.982221800019,1028.9826123999665,1028.966451699962,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,5,0,20,2,1028.9826123999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.9668201999739,1028.9826123999665,1029.466123900027,1029.466123900027,1029.466123900027,1029.466123900027,1029.4827072999906,,,,1029.7341198000358,z,0.2668176000006497,None,1029.734559500008,1029.7496686000377,1030.7502195000416,1030.7340181999607,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,5,1,21,3,1030.7502195000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.7344091000268,1030.7502195000416,1031.2337318999926,1031.2337318999926,1031.2337318999926,1031.2337318999926,1031.2505771999713,1031.5340240000514,1031.5340240000514,1031.5340240000514,1032.0850092000328,m,0.8389392000390217,None,1032.0854567999486,1032.1007506999886,1033.1012205999577,1033.0851960999426,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,5,2,22,1,1033.1012205999577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0855620000511,1033.1012205999577,1033.5851779000368,1033.5851779000368,1033.5851779000368,1033.5851779000368,1033.6017690999433,1033.8851072000107,1033.8851072000107,1033.8851072000107,1033.9358987000305,m,0.3451174999354407,None,1033.9363365999889,1033.9517611999763,1034.952350800042,1034.9361123000272,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,5,3,23,0,1034.952350800042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.936473299982,1034.952350800042,1035.4360048000235,1035.4360048000235,1035.4360048000235,1035.4360048000235,1035.4527242999757,1035.7360200999537,1035.7360200999537,1035.7360200999537,1035.9700954,m,0.5326073999749497,None,1035.970543900039,1035.9862241999945,1036.9866190999746,1036.9705271000275,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,6,0,24,3,1036.9866190999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.9708984999452,1036.9866190999746,1037.4705464999424,1037.4705464999424,1037.4705464999424,1037.4705464999424,1037.487219600007,1037.7704911000328,1037.7704911000328,1037.7704911000328,1038.0551613999996,z,0.5757263000123203,None,1038.0556022999808,1038.0704323999817,1039.0711766999448,1039.0548808999592,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,6,1,25,1,1039.0711766999448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.055249899975,1039.0711766999448,1039.55468619999,1039.55468619999,1039.55468619999,1039.55468619999,1039.5715755999554,1039.854632499977,1039.854632499977,1039.854632499977,1040.0722609000513,z,0.5140372000169009,None,1040.072693199967,1040.0883664999856,1041.0888829999603,1041.0725701999618,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
